"","GO.ID","Term","Annotated","Significant","Expected","Rank in classicFisher","classicFisher","weightFisher","bh_adjust","bh_adjust_weight","ParentTerm","N_in_Parent"
"1","GO:0006335","DNA replication-dependent chromatin asse...",6,4,0.16,7,6.6e-06,6.6e-06,0.007097475,0.0283899,"DNA replication-dependent chromatin assembly",3
"2","GO:0030174","regulation of DNA-templated DNA replicat...",6,4,0.16,8,6.6e-06,6.6e-06,0.007097475,0.0283899,"regulation of DNA-templated DNA replication initiation",7
"3","GO:0006297","nucleotide-excision repair, DNA gap fill...",21,6,0.55,10,1.2e-05,1.2e-05,0.00938509090909091,0.03226125,"regulation of DNA-templated DNA replication initiation",7
"4","GO:0006268","DNA unwinding involved in DNA replicatio...",7,4,0.18,13,1.5e-05,1.5e-05,0.00992653846153846,0.03226125,"DNA unwinding involved in DNA replication",3
"5","GO:0098869","cellular oxidant detoxification",81,11,2.12,9,7.6e-06,5.1e-05,0.00726475555555556,0.0877506,"cellular oxidant detoxification",7
"6","GO:0046903","secretion",1061,30,27.81,2621,0.356,0.00014,1,0.162501111111111,"secretion",2
"7","GO:0000082","G1/S transition of mitotic cell cycle",219,13,5.74,152,0.00495,0.00015,0.278929565217391,0.162501111111111,"G1/S transition of mitotic cell cycle",3
"8","GO:0009059","macromolecule biosynthetic process",3740,107,98.02,1091,0.12319,0.00022,0.90907463559322,0.189266,"macromolecule biosynthetic process",4
"9","GO:0002218","activation of innate immune response",129,10,3.38,103,0.00202,0.00026,0.168719029126214,0.203343636363636,"activation of innate immune response",3
"10","GO:0006334","nucleosome assembly",54,7,1.42,56,0.00048,0.00048,0.0727946153846154,0.317649230769231,"DNA replication-dependent chromatin assembly",3
"11","GO:0045005","DNA-templated DNA replication maintenanc...",36,5,0.94,108,0.0023,0.00057,0.180585495495496,0.3226125,"regulation of DNA-templated DNA replication initiation",7
"12","GO:0036500","ATF6-mediated unfolded protein response",7,3,0.18,66,0.00058,0.00058,0.0756021212121212,0.3226125,"cellular oxidant detoxification",7
"13","GO:0035194","regulatory ncRNA-mediated post-transcrip...",112,7,2.94,463,0.02753,6e-04,0.509334602150538,0.3226125,"regulatory ncRNA-mediated post-transcriptional gene silencing",6
"14","GO:0009263","deoxyribonucleotide biosynthetic process",11,3,0.29,113,0.00251,0.00068,0.187769826086957,0.325002222222222,"deoxyribonucleotide biosynthetic process",5
"15","GO:0010556","regulation of macromolecule biosynthetic...",2556,79,66.99,611,0.04566,0.00129,0.641851274509804,0.489996956521739,"macromolecule biosynthetic process",4
"16","GO:0071287","cellular response to manganese ion",19,4,0.5,80,0.00131,0.00131,0.137855301204819,0.489996956521739,"cellular oxidant detoxification",7
"17","GO:0006287","base-excision repair, gap-filling",10,3,0.26,93,0.00186,0.00186,0.163281428571429,0.535606129032258,"regulation of DNA-templated DNA replication initiation",7
"18","GO:0071244","cellular response to carbon dioxide",10,3,0.26,95,0.00186,0.00186,0.163281428571429,0.535606129032258,"cellular oxidant detoxification",7
"19","GO:0015701","bicarbonate transport",21,4,0.55,99,0.00193,0.00193,0.1660379,0.535606129032258,"bicarbonate transport",2
"20","GO:0033045","regulation of sister chromatid segregati...",107,7,2.8,394,0.02208,0.00246,0.482117360406091,0.635103823529412,"DNA unwinding involved in DNA replication",3
"21","GO:0043252","sodium-independent organic anion transpo...",11,3,0.29,115,0.00251,0.00251,0.187769826086957,0.635103823529412,"bicarbonate transport",2
"22","GO:0002697","regulation of immune effector process",206,16,5.4,28,9.7e-05,0.00359,0.02980325,0.843094,"activation of innate immune response",3
"23","GO:0008152","metabolic process",6559,182,171.9,702,0.0579,0.00366,0.70817672752809,0.843094,"metabolic process",1
"24","GO:0008090","retrograde axonal transport",25,4,0.66,137,0.00377,0.00377,0.236739489051095,0.843094,"retrograde axonal transport",2
"25","GO:0032608","interferon-beta production",43,5,1.13,155,0.00506,0.00389,0.278929565217391,0.843094,"interferon-beta production",1
"26","GO:0048545","response to steroid hormone",274,12,7.18,681,0.05637,0.00406,0.7056918,0.851906829268293,"response to steroid hormone",7
"27","GO:1900409","positive regulation of cellular response...",14,3,0.37,160,0.00522,0.00522,0.278929565217391,1,"positive regulation of cellular response to oxidative stress",3
"28","GO:0032230","positive regulation of synaptic transmis...",15,3,0.39,173,0.0064,0.0064,0.295671526315789,1,"positive regulation of synaptic transmission, GABAergic",4
"29","GO:0014819","regulation of skeletal muscle contractio...",5,2,0.13,179,0.00649,0.00649,0.295671526315789,1,"regulation of skeletal muscle contraction",3
"30","GO:1903863","P granule assembly",5,2,0.13,184,0.00649,0.00649,0.295671526315789,1,"P granule assembly",3
"31","GO:0071103","DNA conformation change",214,17,5.61,23,4.4e-05,0.00719,0.0164579130434783,1,"DNA unwinding involved in DNA replication",3
"32","GO:0030422","siRNA processing",16,3,0.42,203,0.00773,0.00773,0.318187511961722,1,"regulatory ncRNA-mediated post-transcriptional gene silencing",6
"33","GO:0034975","protein folding in endoplasmic reticulum",16,3,0.42,204,0.00773,0.00773,0.318187511961722,1,"protein folding in endoplasmic reticulum",2
"34","GO:0006898","receptor-mediated endocytosis",162,9,4.25,431,0.02647,0.00794,0.503219148471616,1,"secretion",2
"35","GO:0051208","sequestering of calcium ion",80,5,2.1,704,0.0584,0.00948,0.70817672752809,1,"sequestering of calcium ion",2
"36","GO:0009725","response to hormone",714,30,18.71,176,0.00643,0.0095,0.295671526315789,1,"response to steroid hormone",7
"37","GO:0007414","axonal defasciculation",6,2,0.16,232,0.00957,0.00957,0.344479958158996,1,"axonal defasciculation",5
"38","GO:0035434","copper ion transmembrane transport",6,2,0.16,234,0.00957,0.00957,0.344479958158996,1,"copper ion transmembrane transport",3
"39","GO:1903475","mitotic actomyosin contractile ring asse...",6,2,0.16,238,0.00957,0.00957,0.344479958158996,1,"G1/S transition of mitotic cell cycle",3
"40","GO:0000122","negative regulation of transcription by ...",526,23,13.79,250,0.01063,0.01063,0.363920555555556,1,"macromolecule biosynthetic process",4
"41","GO:0006730","one-carbon metabolic process",18,3,0.47,254,0.01083,0.01083,0.365374470588235,1,"one-carbon metabolic process",1
"42","GO:0090101","negative regulation of transmembrane rec...",79,7,2.07,148,0.00452,0.01281,0.26274027027027,1,"positive regulation of synaptic transmission, GABAergic",4
"43","GO:0000395","mRNA 5'-splice site recognition",7,2,0.18,282,0.01316,0.01316,0.384364542372881,1,"mRNA 5'-splice site recognition",2
"44","GO:0006272","leading strand elongation",7,2,0.18,283,0.01316,0.01316,0.384364542372881,1,"regulation of DNA-templated DNA replication initiation",7
"45","GO:0045989","positive regulation of striated muscle c...",7,2,0.18,286,0.01316,0.01316,0.384364542372881,1,"regulation of skeletal muscle contraction",3
"46","GO:0009408","response to heat",201,12,5.27,190,0.00653,0.01351,0.295671526315789,1,"response to heat",2
"47","GO:0045944","positive regulation of transcription by ...",697,28,18.27,307,0.01488,0.01687,0.416979283387622,1,"macromolecule biosynthetic process",4
"48","GO:0030512","negative regulation of transforming grow...",38,4,1,327,0.01688,0.01688,0.43015,1,"positive regulation of synaptic transmission, GABAergic",4
"49","GO:0033567","DNA replication, Okazaki fragment proces...",8,2,0.21,332,0.01725,0.01725,0.43015,1,"regulation of DNA-templated DNA replication initiation",7
"50","GO:1903798","regulation of miRNA processing",8,2,0.21,337,0.01725,0.01725,0.43015,1,"regulatory ncRNA-mediated post-transcriptional gene silencing",6
"51","GO:0032259","methylation",233,7,6.11,2874,0.41117,0.01742,1,1,"methylation",1
"52","GO:0009886","post-embryonic animal morphogenesis",383,17,10.04,401,0.02328,0.01788,0.498101231884058,1,"post-embryonic animal morphogenesis",3
"53","GO:0032869","cellular response to insulin stimulus",188,8,4.93,1064,0.12068,0.01891,0.90907463559322,1,"response to steroid hormone",7
"54","GO:0002230","positive regulation of defense response ...",22,3,0.58,360,0.01894,0.01894,0.450112762430939,1,"positive regulation of cellular response to oxidative stress",3
"55","GO:0071243","cellular response to arsenic-containing ...",22,3,0.58,362,0.01894,0.01894,0.450112762430939,1,"cellular oxidant detoxification",7
"56","GO:0006783","heme biosynthetic process",23,3,0.6,375,0.02137,0.02137,0.47721475826972,1,"heme biosynthetic process",2
"57","GO:0007618","mating",131,8,3.43,381,0.02162,0.02162,0.47721475826972,1,"P granule assembly",3
"58","GO:0036149","phosphatidylinositol acyl-chain remodeli...",9,2,0.24,384,0.0218,0.0218,0.47721475826972,1,"deoxyribonucleotide biosynthetic process",5
"59","GO:0001706","endoderm formation",55,3,1.44,1557,0.17427,0.02184,0.961054365384616,1,"post-embryonic animal morphogenesis",3
"60","GO:0019221","cytokine-mediated signaling pathway",243,15,6.37,89,0.00178,0.02186,0.163281428571429,1,"cellular oxidant detoxification",7
"61","GO:0019725","cellular homeostasis",696,30,18.24,147,0.00447,0.02382,0.261601428571429,1,"sequestering of calcium ion",2
"62","GO:0042440","pigment metabolic process",131,13,3.43,19,3.7e-05,0.02518,0.01591555,1,"heme biosynthetic process",2
"63","GO:2001243","negative regulation of intrinsic apoptot...",75,8,1.97,68,0.00073,0.02557,0.0923557352941176,1,"positive regulation of synaptic transmission, GABAergic",4
"64","GO:0034763","negative regulation of transmembrane tra...",69,4,1.81,1009,0.10667,0.02606,0.90680040513834,1,"regulatory ncRNA-mediated post-transcriptional gene silencing",6
"65","GO:1901991","negative regulation of mitotic cell cycl...",150,6,3.93,1729,0.20049,0.02608,0.991913059701493,1,"G1/S transition of mitotic cell cycle",3
"66","GO:2000630","positive regulation of miRNA metabolic p...",23,2,0.6,1065,0.12084,0.02616,0.90907463559322,1,"positive regulation of miRNA metabolic process",2
"67","GO:0006749","glutathione metabolic process",39,4,1.02,356,0.01843,0.02651,0.444126862745098,1,"glutathione metabolic process",2
"68","GO:0045987","positive regulation of smooth muscle con...",25,3,0.66,434,0.02671,0.02671,0.503219148471616,1,"regulation of skeletal muscle contraction",3
"69","GO:0006686","sphingomyelin biosynthetic process",10,2,0.26,442,0.02679,0.02679,0.503219148471616,1,"deoxyribonucleotide biosynthetic process",5
"70","GO:0014018","neuroblast fate specification",10,2,0.26,443,0.02679,0.02679,0.503219148471616,1,"axonal defasciculation",5
"71","GO:0031054","pre-miRNA processing",10,2,0.26,444,0.02679,0.02679,0.503219148471616,1,"regulatory ncRNA-mediated post-transcriptional gene silencing",6
"72","GO:0072711","cellular response to hydroxyurea",10,2,0.26,454,0.02679,0.02679,0.503219148471616,1,"cellular oxidant detoxification",7
"73","GO:0007254","JNK cascade",158,4,4.14,3568,0.59839,0.02749,1,1,"JNK cascade",1
"74","GO:0051591","response to cAMP",73,6,1.91,265,0.01197,0.02905,0.384364542372881,1,"response to steroid hormone",7
