Measurement Name :,20230623_SDR710_Run08_Plate16_TPC,,Generated On :,"23/06/2023, 16:58:17",,,Calibration details for Oxygen,,,Report :,"@m02:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 02

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m02:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6,,Tm [°C],p [mbar],Salinity [g/1000g],T_internal [°C],Error
23.06.23 16:36:09,0.03,145.01,148.28,164.52,144.1,152.8,148.4,155.01,148.87,149.41,152.4,152.75,139.33,153.67,146.46,139.71,137.41,144.3,142.38,153.95,141.8,152.76,131.83,144.18,146.32,,36,965,33,32.74,
23.06.23 16:36:24,0.28,147.36,151.13,167.93,146.37,156.04,150.52,158.54,152.24,153.59,156.33,155.4,142.3,157.33,148.57,142.69,140.88,148.07,146.2,157.34,144.4,156.71,134.98,148.85,149.59,,36,965,33,32.27,
23.06.23 16:36:39,0.53,150.67,153.76,170.84,148.88,159.05,152.4,160.06,153.94,156.06,158.55,157.59,144.13,160.28,150.94,145.22,142.97,150.44,148.36,159.29,146.3,159.28,137.7,151.21,152.64,,36,965,33,31.94,
23.06.23 16:36:54,0.78,154.01,156.64,172.69,151.86,162.07,153.82,161.33,155.88,157.8,160.29,159.54,146.2,163,152.6,146.84,145.07,153.29,151.25,162.23,149.87,162.81,140.21,153.33,155.72,,36,965,33,31.71,
23.06.23 16:37:09,1.03,156.16,159.53,175.36,154.86,165.12,156.19,164.39,157.58,160.05,163.28,161.98,149.21,166.48,155.21,149.17,147.41,156.16,152.95,163.95,152.27,165.41,142.03,156.18,158.33,,36,965,33,31.53,
23.06.23 16:37:24,1.28,157.84,160.99,176.96,156.49,166.13,156.66,165.16,159.54,161.3,164.53,163.21,150.37,167.73,156.65,150.1,147.88,157.36,154.41,165.43,153.24,168.03,143.64,156.9,160.96,,36,965,33,31.42,
23.06.23 16:37:39,1.53,160.01,161.72,177.23,157.65,166.39,156.9,166.95,160.52,162.3,165.53,163.95,150.6,169.23,157.37,150.8,148.58,158.08,155.14,167.66,155.65,169.7,143.87,159.29,160.72,,36,965,33,31.36,
23.06.23 16:37:54,1.78,162.92,163.42,178.84,158.81,168.69,157.85,167.21,161.99,163.56,166.54,164.69,152.47,170.23,158.57,152.67,149.29,159.05,156.84,168.16,157.83,170.42,145.02,160.97,161.92,,36,965,33,31.31,
23.06.23 16:38:09,2.03,162.68,164.4,179.1,159.98,168.94,158.33,167.98,162.48,164.31,167.79,164.19,152.23,171.49,158.81,152.44,149.29,159.77,158.07,169.65,157.59,171.38,145.71,160.73,161.92,,36,965,33,31.3,
23.06.23 16:38:24,2.28,163.41,165.86,180.18,161.39,169.71,158.33,168.49,162.24,165.07,169.05,165.43,152.7,172.5,159.77,154.32,150,160.26,158.8,170.65,158.32,171.62,145.95,161.21,162.64,,36,965,33,31.28,
23.06.23 16:38:39,2.53,164.14,166.6,181.26,162.8,170.74,159.29,170.04,164.21,165.83,169.31,166.66,153.64,173,160.01,155.5,150.24,160.5,160.77,171.9,161,173.31,146.87,161.45,164.09,,36,965,33,31.28,
23.06.23 16:38:54,2.78,164.63,167.83,181.53,163.03,170.22,158.81,171.33,164.21,165.07,169.81,166.42,154.1,173.51,160.49,156.21,149.76,161.47,160.77,172.4,161.49,173.79,146.18,162.17,163.61,,36,965,33,31.28,
23.06.23 16:39:09,3.03,164.63,167.34,181.8,163.27,171.51,159.29,172.11,163.96,165.32,170.57,166.66,153.4,173.76,160.25,155.5,149.29,162.44,161.26,173.65,160.76,173.31,146.18,162.17,163.37,,36,965,33,31.28,
23.06.23 16:39:24,3.28,165.6,168.07,180.72,163.98,171.51,159.05,172.89,164.21,165.57,171.08,167.16,153.87,173.51,160.25,155.73,149.06,161.95,161.51,173.9,158.8,175.24,146.41,162.9,163.61,,36,965,33,31.3,
23.06.23 16:39:39,3.53,165.85,168.32,179.91,165.16,171.51,159.05,173.15,164.95,166.33,171.33,166.42,154.1,173.51,160.49,155.73,149.06,161.47,162,174.16,158.8,174.03,145.95,163.38,164.09,,36,965,33,31.31,
23.06.23 16:39:54,3.78,166.83,169.31,181.26,165.16,170.99,159.29,172.63,164.71,166.33,172.86,167.16,154.1,174.52,160.73,156.44,149.06,161.71,162.74,174.91,160.02,174.03,145.71,162.65,164.57,,36,965,33,31.33,
23.06.23 16:40:09,4.03,165.85,169.55,180.45,165.87,171.25,159.05,172.63,164.95,166.33,173.36,166.66,154.1,173.76,160.49,156.44,149.06,161.22,162.99,174.91,161,173.79,145.25,161.93,164.09,,36,965,33,31.35,
23.06.23 16:40:24,4.28,164.63,169.55,180.45,167.05,172.54,159.05,172.89,164.71,167.09,173.36,166.66,153.87,173.26,161.7,156.91,148.35,161.95,163.48,176.17,161.25,175.72,145.25,163.14,164.09,,36,965,33,31.35,
23.06.23 16:40:39,4.53,163.9,168.57,179.64,166.34,171.77,157.85,173.15,165.2,166.58,173.11,166.42,152.47,173.26,160.73,157.15,147.17,160.01,162,175.92,160.76,173.55,144.33,162.41,164.09,,36,965,33,31.38,
23.06.23 16:40:54,4.78,163.65,168.81,178.84,165.16,171.25,157.85,172.63,164.21,167.85,173.36,166.66,152.93,173,160.49,156.91,147.41,160.74,161.75,176.67,159.78,173.55,144.56,161.69,164.57,,36,965,33,31.39,
23.06.23 16:41:09,5.03,163.9,168.81,178.84,165.87,170.99,157.85,172.63,163.47,168.1,174.13,166.91,152.7,174.27,160.73,156.91,146.94,161.22,161.75,177.43,159.29,175,144.1,161.93,164.33,,36,965,33,31.42,
23.06.23 16:41:24,5.28,163.65,168.57,178.3,166.34,169.97,157.85,172.11,162.98,168.87,174.64,167.16,152.93,174.02,161.22,157.15,146.24,160.01,163.73,177.18,158.8,175.24,143.87,161.45,163.61,,36,965,33,31.44,
23.06.23 16:41:39,5.53,164.63,168.81,177.76,165.87,170.99,157.38,171.59,162.73,168.87,173.87,166.17,152.47,173.26,160.49,157.15,145.77,160.74,163.73,177.94,157.35,174.27,142.95,162.17,164.57,,36,965,33,31.46,
23.06.23 16:41:54,5.78,164.38,169.06,177.23,165.4,170.48,157.14,170.56,161.99,168.87,173.62,166.17,152,173.76,160.73,157.86,145.07,159.29,163.48,178.19,157.1,174.03,142.26,159.77,162.88,,36,965,33,31.48,
23.06.23 16:42:09,6.03,164.87,168.57,176.16,164.21,169.71,155.95,170.04,162.24,167.6,172.35,164.69,151.53,173,160.49,156.91,144.13,159.05,163.24,178.19,156.86,172.34,142.26,159.29,162.64,,36,965,33,31.49,
23.06.23 16:42:24,6.28,165.6,168.57,175.09,164.69,169.97,155.95,170.56,160.52,169.37,173.36,164.44,151.3,173.51,160.73,156.44,143.43,159.53,163.24,178.44,156.62,172.1,142.49,160.01,163.61,,36,965,33,31.53,
23.06.23 16:42:39,6.53,166.09,168.07,174.82,164.21,169.45,156.43,170.04,160.52,170.14,172.86,164.93,150.84,174.02,160.98,157.15,142.04,158.57,163.98,178.95,155.17,172.1,141.58,159.77,163.12,,36,965,33,31.56,
23.06.23 16:42:54,6.78,164.38,167.83,172.69,163.74,169.45,155.24,169.52,159.78,168.87,172.6,163.46,149.91,173.51,160.73,157.15,140.64,157.6,164.48,178.95,156.38,170.18,141.12,159.29,162.88,,36,965,33,31.58,
23.06.23 16:43:09,7.03,164.63,167.09,172.69,164.45,169.2,155.24,169.27,159.29,168.36,172.09,163.46,150.37,173.51,160.49,157.39,140.41,157.6,163.98,179.46,157.83,170.42,140.89,159.53,162.16,,36,965,33,31.6,
23.06.23 16:43:24,7.28,163.9,166.11,171.63,163.03,168.69,154.76,168.75,159.05,167.85,172.6,162.72,150.14,173,159.29,156.68,139.72,157.12,163.73,179.71,158.08,168.75,140.21,159.53,162.4,,36,965,33,31.63,
23.06.23 16:43:39,7.53,163.17,166.84,171.1,162.8,168.94,154.53,169.52,158.56,168.36,173.11,161.74,149.44,173,159.53,156.44,139.03,156.88,163.98,179.71,158.56,169.46,139.98,160.01,162.64,,36,965,33,31.64,
23.06.23 16:43:54,7.78,162.92,165.86,169.52,162.33,168.69,153.58,167.98,158.07,168.36,172.35,161.49,148.98,173.26,159.29,155.97,139.03,155.92,165.22,180.22,157.59,169.7,139.29,159.05,162.88,,36,965,33,31.69,
23.06.23 16:44:09,8.03,163.41,166.11,168.46,161.62,167.15,153.34,168.49,157.83,168.61,170.83,161.74,148.75,172.25,158.33,156.44,137.87,154.72,164.72,179.46,157.35,169.46,138.38,158.81,162.64,,36,965,33,31.7,
23.06.23 16:44:24,8.28,163.17,165.37,167.93,161.62,167.41,152.4,167.98,157.34,168.1,170.83,161,147.82,172.75,157.85,156.21,136.26,154.01,162.25,179.2,155.65,168.75,138.61,157.85,162.16,,36,965,33,31.71,
23.06.23 16:44:39,8.53,163.17,165.62,166.62,161.62,166.9,151.46,167.72,156.85,168.1,171.08,160.27,147.36,172.75,158.09,156.21,134.2,154.48,162.25,179.71,155.89,167.79,137.7,158.33,162.88,,36,965,33,31.74,
23.06.23 16:44:54,8.78,162.92,165.13,165.83,161.86,165.88,151.69,167.72,156.12,168.61,170.83,159.29,146.66,172,156.89,155.26,134.88,153.05,162.5,179.97,156.13,167.08,137.7,156.18,162.64,,36,965,33,31.75,
23.06.23 16:45:09,9.03,161.95,164.88,165.57,161.15,166.13,150.99,167.46,155.64,168.87,170.32,157.83,146.2,173.26,157.13,155.26,132.6,152.81,162.74,179.97,157.1,167.32,137.47,157.14,161.92,,36,965,33,31.78,
23.06.23 16:45:24,9.28,160.98,165.13,165.04,161.15,165.37,150.99,167.72,155.15,168.36,171.08,157.1,146.2,173,156.65,155.73,131.46,152.34,162.5,180.73,157.1,168.75,137.47,155.94,162.16,,36,965,33,31.83,
23.06.23 16:45:39,9.53,160.01,164.4,163.47,161.39,165.12,149.81,167.21,154.18,167.6,170.07,157.1,145.74,170.99,156.65,155.97,130.1,151.62,162.5,180.22,155.17,167.08,136.57,155.23,161.92,,36,965,33,31.85,
23.06.23 16:45:54,9.78,160.98,164.15,163.21,161.39,165.37,150.05,167.46,153.69,167.34,170.57,157.1,145.74,170.48,156.41,154.55,129.42,150.2,161.75,181.24,154.68,165.89,136.57,153.81,161.2,,36,965,33,31.85,
23.06.23 16:46:09,10.03,160.5,163.42,162.17,161.39,164.61,149.11,166.95,152.73,167.09,170.57,155.4,145.05,169.73,155.93,153.61,128.96,150.44,161.02,180.98,152.99,165.65,136.79,152.86,160.96,,36,965,33,31.89,
23.06.23 16:46:24,10.28,159.77,162.69,161.65,160.92,163.59,148.87,166.69,152.73,167.09,169.56,155.4,144.59,169.73,155.45,152.91,128.06,150.67,162.25,181.49,152.75,164.94,136.34,152.39,161.92,,36,965,33,31.92,
23.06.23 16:46:39,10.53,159.05,161.72,161.65,161.15,162.58,148.17,166.69,152.24,167.34,169.81,155.16,143.67,168.98,154.98,153.14,127.83,150.91,161.26,181.24,151.31,165.41,135.89,152.15,161.2,,36,965,33,31.96,
23.06.23 16:46:54,10.78,159.05,161.23,160.09,160.69,162.33,147.94,166.44,151.52,166.58,169.05,154.19,143.44,168.48,154.74,153.61,126.03,148.54,161.51,180.98,150.83,165.65,135.66,152.86,161.92,,36,965,33,31.99,
23.06.23 16:47:09,11.03,159.29,160.5,159.57,160.92,162.07,147.47,165.41,152,166.33,168.55,154.19,142.98,167.48,154.02,153.61,124.23,148.3,162.25,181.24,150.35,165.89,135.21,152.15,161.92,,36,965,33,32,
23.06.23 16:47:24,11.28,158.08,160.5,159.05,160.92,161.82,147,165.41,151.52,166.08,168.8,154.44,142.3,166.98,154.5,153.38,123.78,148.3,161.75,180.98,150.59,165.18,134.53,152.15,161.68,,36,965,33,32.02,
23.06.23 16:47:39,11.53,157.12,159.53,160.09,159.98,161.57,146.54,165.67,151.04,166.58,169.05,154.68,142.3,167.23,154.02,151.04,124.23,148.07,160.77,180.98,151.55,163.28,134.76,151.44,161.44,,36,965,33,32.05,
23.06.23 16:47:54,11.78,156.64,159.29,158.53,159.75,160.81,145.84,164.9,150.8,165.83,168.55,154.44,141.61,168.23,153.31,150.8,121.99,147.6,160.77,180.73,152.27,162.34,134.76,150.97,162.16,,36,965,33,32.09,
23.06.23 16:48:09,12.03,156.16,158.57,159.05,159.98,160.81,145.6,165.41,150.56,165.83,168.05,153.95,141.38,167.98,153.55,150.33,120.43,146.65,160.03,181.75,151.31,162.81,134.31,151.21,162.16,,36,965,33,32.1,
23.06.23 16:48:24,12.28,156.4,159.29,158.01,160.69,160.31,144.91,164.64,150.56,165.07,168.55,154.19,141.38,167.98,153.78,150.1,120.66,146.89,159.54,181.24,148.44,163.28,134.31,150.97,161.2,,36,965,33,32.14,
23.06.23 16:48:39,12.53,155.92,158.32,156.72,159.75,160.05,144.21,164.64,149.35,164.82,168.3,153.95,140.7,167.98,154.02,149.17,119.32,145.95,159.05,181.49,146.77,162.1,133.18,150.5,161.92,,36,965,33,32.17,
23.06.23 16:48:54,12.78,156.16,158.81,155.95,159.52,158.8,143.75,163.88,147.68,163.56,166.54,152.51,140.02,166.73,152.36,148.47,118.66,145.24,159.29,180.73,145.35,162.34,133.4,149.79,160.48,,36,965,33,32.17,
23.06.23 16:49:09,13.03,155.44,158.32,154.4,159.05,158.8,143.75,163.88,149.35,162.55,166.79,152.51,140.47,166.98,153.55,148.24,118.43,145.95,159.54,181.75,145.82,160.22,133.63,149.56,159.53,,36,965,33,32.2,
23.06.23 16:49:24,13.28,155.2,157.84,153.12,159.05,158.55,142.36,163.11,148.87,162.3,167.04,153.23,139.79,167.48,152.83,147.77,116.66,145.01,159.05,182,145.35,161.63,132.95,149.56,159.53,,36,965,33,32.24,
23.06.23 16:49:39,13.53,155.2,158.08,153.63,158.81,157.79,143.51,163.88,148.87,161.8,166.03,152.27,139.33,167.98,152.83,147.54,116.44,145.95,159.29,182,143.93,161.4,133.4,149.56,159.29,,36,965,33,32.27,
23.06.23 16:49:54,13.78,155.2,156.64,152.86,159.05,156.79,142.59,163.37,149.11,161.3,166.03,153.23,139.33,168.23,151.65,146.84,114.68,142.67,159.05,180.98,144.64,160.93,132.28,149.32,157.86,,36,965,33,32.28,
23.06.23 16:50:09,14.03,154.72,157.12,151.32,159.05,156.54,141.89,163.37,148.4,160.55,165.78,152.27,139.56,167.48,151.17,147.31,113.58,141.27,158.31,181.24,143.22,161.63,132.05,148.62,157.14,,36,965,33,32.31,
23.06.23 16:50:24,14.28,154.96,156.64,151.84,159.05,157.04,142.13,163.62,148.63,159.8,165.53,153.95,139.56,167.98,151.65,146.84,113.58,141.5,159.05,181.75,143.45,162.34,132.5,148.62,158.09,,36,965,33,32.35,
23.06.23 16:50:39,14.53,154.72,156.16,151.32,157.88,156.54,141.66,162.86,149.11,160.3,165.78,153.71,139.33,167.48,152.12,147.54,114.68,140.1,158.8,182,143.69,160.69,132.28,147.91,158.33,,36,965,33,32.36,
23.06.23 16:50:54,14.78,154.72,155.67,150.3,157.65,156.29,140.51,162.09,149.59,158.55,165.53,153.23,138.88,166.48,151.65,146.38,113.58,138.94,159.29,181.24,142.98,159.05,132.05,148.38,157.14,,36,965,33,32.41,
23.06.23 16:51:09,15.03,154.72,156.16,150.05,157.88,155.04,139.82,162.35,147.92,158.3,165.53,152.51,138.88,166.73,151.17,146.61,110.52,138.71,159.05,181.49,141.8,159.05,132.05,147.91,156.9,,36,965,33,32.42,
23.06.23 16:51:24,15.28,154.96,157.36,147.76,157.88,155.04,140.51,161.08,148.4,158.8,165.03,152.27,138.88,167.23,150.46,146.61,110.08,139.41,159.05,181.49,141.57,159.28,130.93,147.91,156.43,,36,965,33,32.46,
23.06.23 16:51:39,15.53,154.25,156.4,146.49,157.65,155.04,139.36,160.57,147.2,157.31,165.53,150.1,138.2,166.98,149.52,146.15,109.43,138.71,159.29,181.75,140.39,158.81,130.93,146.98,155.95,,36,965,33,32.48,
23.06.23 16:51:54,15.78,154.72,155.91,146.49,157.18,154.29,139.36,158.8,146.24,157.06,165.03,151.06,137.06,166.73,149.75,145.22,108.56,140.33,160.28,181.49,140.86,158.58,130.93,146.51,155.24,,36,965,33,32.49,
23.06.23 16:52:09,16.03,154.25,156.4,146.49,157.42,153.05,139.13,158.8,145.53,155.32,164.53,151.06,137.29,166.73,149.05,145.92,108.77,140.57,160.03,181.75,140.86,159.28,131.38,146.74,155.24,,36,965,33,32.53,
23.06.23 16:52:24,16.28,153.29,155.43,147.76,156.25,152.55,138.44,158.54,145.05,155.32,164.28,150.58,136.84,166.23,148.81,144.99,106.82,141.27,160.28,181.24,140.63,158.58,130.49,146.51,155.48,,36,965,33,32.56,
23.06.23 16:52:39,16.53,152.81,155.19,147.25,156.72,152.8,138.21,157.78,146.48,155.57,164.78,150.58,135.93,165.73,147.87,144.3,105.52,139.41,160.28,181.24,140.86,158.58,130.71,146.51,155.01,,36,965,33,32.59,
23.06.23 16:52:54,16.78,151.86,154.48,145.73,155.56,151.56,137.29,157.78,146.96,154.58,163.53,149.15,135.03,164.98,147.63,144.76,106.17,139.17,159.29,180.98,139.92,159.05,130.26,147.21,154.06,,36,965,33,32.6,
23.06.23 16:53:09,17.03,151.62,154,143.45,155.33,151.31,137.52,157.28,146.48,154.58,163.03,148.43,134.13,165.48,147.4,144.76,105.09,138.25,159.29,182.77,139.22,158.81,130.04,146.51,154.53,,36,965,33,32.61,
23.06.23 16:53:24,17.28,150.91,153.76,141.19,153.48,150.82,137.07,157.78,145.53,154.08,162.53,149.86,133.01,165.73,146.93,144.3,104.44,136.63,159.79,182.51,139.45,158.81,129.81,147.45,154.3,,36,965,33,32.66,
23.06.23 16:53:39,17.53,150.44,155.19,141.19,153.48,151.31,137.52,157.78,144.57,154.58,162.53,150.1,132.33,166.48,146.46,144.76,103.58,137.55,160.03,183.02,140.16,158.81,130.26,146.98,155.24,,36,965,33,32.69,
23.06.23 16:53:54,17.78,149.96,154.71,140.18,152.78,152.06,137.07,157.28,145.05,155.32,162.03,148.43,132.11,164.98,146.69,145.22,101.43,136.86,159.54,184.05,139.69,159.99,129.81,146.74,157.14,,36,965,33,32.71,
23.06.23 16:54:09,18.03,148.78,153.76,138.43,152.09,150.57,136.84,155.52,143.62,154.08,160.79,147.47,131.89,164.49,146.22,144.3,99.51,136.63,159.29,183.79,139.92,156.94,129.37,147.91,155.72,,36,965,33,32.74,
23.06.23 16:54:24,18.28,149.25,153.76,138.18,151.63,151.06,136.84,155.01,144.57,154.82,161.53,147,130.99,164.49,146.69,144.76,98.87,135.93,160.77,184.56,139.92,156.25,129.14,147.45,155.48,,36,965,33,32.77,
23.06.23 16:54:39,18.53,148.07,151.37,136.93,150.48,150.82,136.15,155.52,143.39,153.1,162.28,144.62,130.99,163,145.75,143.38,98.66,135.7,159.54,184.56,139.92,156.25,129.14,146.74,155.48,,36,965,33,32.78,
23.06.23 16:54:54,18.78,147.83,152.32,136.44,149.57,150.32,135.69,154.51,142.67,152.85,162.78,144.38,131.89,163,146.93,144.07,97.81,136.4,159.29,184.82,139.45,156.94,129.37,146.28,157.14,,36,965,33,32.81,
23.06.23 16:55:09,19.03,148.07,152.32,135.69,149.34,149.83,135.92,155.01,143.86,152.6,162.53,143.44,131.44,162.75,147.4,143.61,97.38,136.86,158.56,185.59,138.75,157.41,128.7,146.98,156.19,,36,965,33,32.85,
23.06.23 16:55:24,19.28,148.07,151.13,135.44,151.63,149.09,135.69,154.26,144.34,152.11,162.03,142.73,131.89,163.49,147.4,143.61,98.23,136.86,158.31,186.1,140.16,157.88,128.92,146.74,157.14,,36,965,33,32.85,
23.06.23 16:55:39,19.53,147.36,150.66,134.94,152.32,148.84,135.47,153.26,143.62,151.62,162.78,143.44,132.11,162.75,147.63,142.92,97.17,137.09,158.07,185.59,137.81,158.58,128.7,145.81,157.38,,36,965,33,32.89,
23.06.23 16:55:54,19.78,146.89,150.42,134.94,150.71,148.59,134.33,152.51,141.96,150.63,161.78,142.49,132.33,161.27,148.1,143.84,96.32,136.17,157.33,185.59,136.41,158.58,128.7,146.28,156.43,,36,965,33,32.91,
23.06.23 16:56:09,20.03,146.42,148.76,134.94,151.63,148.84,134.1,151.51,142.2,150.39,161.53,141.55,132.56,161.76,148.34,143.61,96.32,136.17,158.07,185.59,136.41,157.88,128.7,146.51,157.86,,36,965,33,32.94,
23.06.23 16:56:24,20.28,146.65,148.99,133.7,150.25,148.35,134.1,151.76,142.44,151.13,160.29,141.55,133.01,162.01,148.81,142.23,95.47,135.47,158.07,186.61,136.41,157.65,128.25,145.58,158.57,,36,965,33,32.96,
23.06.23 16:56:39,20.53,145.95,148.99,132.71,150.02,147.61,134.33,151.76,141.25,150.88,159.79,143.91,132.78,161.51,148.81,141.08,94.41,132.49,157.58,186.36,137.81,155.78,128.47,145.34,157.62,,36,965,33,32.99,
23.06.23 16:56:54,20.78,145.95,148.52,131.48,149.79,146.38,134.1,151.01,140.31,149.65,159.05,143.2,132.78,162.5,149.99,140.85,95.05,131.34,156.84,186.61,138.05,154.39,127.81,143.71,156.43,,36,965,33,33.02,
23.06.23 16:57:09,21.03,146.65,147.81,131.23,149.34,146.13,133.19,150.76,140.78,149.9,159.05,142.49,133.68,162.01,150.94,140.62,92.94,131.57,157.82,186.61,138.05,153.23,127.81,142.79,156.43,,36,965,33,33.03,
