Measurement Name :,20230626_SDR710_Run06_Plate12_PR,,Generated On :,"26/06/2023, 14:14:17",,,Calibration details for Oxygen,,,Report :,"@m02:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 02

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m02:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
26.06.23 12:38:02,0.03,139.88,136.95,156.73,150.47,159.29,142.49,145.55,151.91,138.01,142.25,143.25,140.53,138.06,142.23,146.36,143.32,137.62,146.99,157.36,144.12,149.11,136.44,145.29,142.74,,36,965,33,33.78,
26.06.23 12:38:17,0.28,143.42,139.69,161.38,153.23,162.43,142.03,145.31,154.75,140.1,143.17,146.8,143.3,141.77,144.57,149.74,147.39,140.9,151.07,160.26,146.02,153.82,140.94,148.57,147.25,,36,965,33,33.16,
26.06.23 12:38:32,0.53,145.79,140.83,164.89,157.18,166.56,147.56,146.72,155.23,142.9,146.86,147.75,144.92,143.87,146.68,156.34,149.55,143.49,151.84,163.17,148.17,157.14,143.2,151.41,150.11,,36,965,33,32.78,
26.06.23 12:38:47,0.78,149.61,145.9,167.72,161.86,169.01,150.12,150.01,156.42,145.95,148.95,150.37,147.25,146.44,147.62,157.32,151.25,145.85,155.43,166.1,151.05,159.29,148.01,154.98,154.2,,36,965,33,32.56,
26.06.23 12:39:02,1.03,152.02,148.69,170.56,163.04,169.99,153.63,151.43,157.13,147.83,149.64,152.05,149.35,149.27,149.98,158.8,152.94,150.13,157.75,168.06,155.15,163.37,149.79,159.53,155.41,,36,965,33,32.42,
26.06.23 12:39:17,1.28,152.98,149.39,172.7,165.41,174.43,155.03,153.8,159.29,149.25,153.15,153.73,150.99,150.45,152.59,157.81,154.16,152.53,159.83,170.28,157.34,165.06,153.37,161.22,159.05,,36,965,33,32.33,
26.06.23 12:39:32,1.53,153.46,150.79,174.38,166.83,175.67,155.03,156.18,161.21,149.72,153.38,154.93,151.7,150.93,154.02,160.04,155.62,153.25,161.13,171.02,158.8,168.46,154.14,161.94,160.27,,36,965,33,32.25,
26.06.23 12:39:47,1.78,154.67,153.84,176.54,169.22,177.16,157.63,157.37,161.21,152.1,155.74,157.11,151.7,152.11,155.45,164.26,157.09,154.21,162.43,172.26,159.78,171.14,155.43,161.46,162.22,,36,965,33,32.21,
26.06.23 12:40:02,2.03,156.86,154.08,177.26,171.61,177.66,157.16,160.25,163.38,152.81,155.97,157.11,151.23,153.54,154.97,164.26,158.07,154.45,165.31,173,160.52,170.65,155.95,162.43,162.72,,36,965,33,32.2,
26.06.23 12:40:17,2.28,156.13,151.73,178.71,172.81,178.66,157.86,159.77,165.56,153.77,157.15,158.08,151.46,153.78,156.89,163.51,158.56,154.69,164.78,174.99,161.74,171.63,156.2,162.43,162.72,,36,965,33,32.21,
26.06.23 12:40:32,2.53,157.34,153.14,179.44,171.37,179.66,159.29,161.94,164.59,154.48,157.86,161.48,153.11,154.26,157.37,169.02,159.54,157.35,166.62,176.24,162.48,171.39,158.01,165.58,163.21,,36,965,33,32.21,
26.06.23 12:40:47,2.78,156.37,154.79,180.4,171.13,181.92,157.63,161.7,163.62,155.92,156.21,158.81,155.24,154.73,158.33,169.02,160.28,157.11,166.36,176.49,163.47,172.86,159.31,165.34,163.94,,36,965,33,32.21,
26.06.23 12:41:02,3.03,158.32,156.44,181.13,171.61,181.92,154.8,162.18,166.05,158.33,156.92,161.48,155.95,155.45,160.01,168.77,162.5,156.62,168.46,178.24,163.47,168.95,161.13,166.07,165.42,,36,965,33,32.21,
26.06.23 12:41:17,3.28,157.59,155.73,181.13,170.89,181.92,155.74,160.97,166.54,159.29,157.39,161.73,155.72,155.69,160.5,166.76,162,154.93,168.46,178.74,163.96,167,160.87,163.64,162.96,,36,965,33,32.24,
26.06.23 12:41:32,3.53,158.07,152.2,182.59,170.41,183.94,154.8,160.97,169.46,161.22,158.57,161.24,154.77,156.89,163.16,167.01,162,156.14,169.52,179.5,164.95,167.48,160.87,165.1,163.7,,36,965,33,32.24,
26.06.23 12:41:47,3.78,157.59,152.2,183.32,168.98,184.7,154.8,160.25,169.71,164.14,159.29,163.93,155.72,157.13,165.1,170.79,163.49,155.9,170.31,180,165.69,166.76,161.91,168.03,163.94,,36,965,33,32.28,
26.06.23 12:42:02,4.03,159.29,154.55,184.06,172.09,184.19,155.03,160.73,168.98,164.14,159.52,163.2,157.62,157.85,165.1,168.27,163.99,155.66,171.1,180.75,165.19,166.03,160.61,172.2,163.45,,36,965,33,32.28,
26.06.23 12:42:17,4.28,157.59,154.31,184.06,169.69,185.2,154.56,160.25,169.95,164.14,159.52,164.92,158.33,157.37,163.16,168.27,163.24,154.93,171.37,181.01,163.96,165.79,161.13,171.22,164.44,,36,965,33,32.3,
26.06.23 12:42:32,4.53,159.78,154.79,184.06,168.74,184.44,156.45,161.7,169.95,165.6,160.47,165.65,158.09,157.85,160.98,168.02,164.23,156.14,172.43,182.52,163.47,169.19,162.69,170.48,168.88,,36,965,33,32.33,
26.06.23 12:42:47,4.78,157.83,155.26,184.55,169.45,184.19,155.27,161.45,168,164.38,160.71,169.11,155.24,158.81,161.7,167.01,164.98,155.9,172.16,182.02,165.94,167.73,163.21,171.96,166.9,,36,965,33,32.35,
26.06.23 12:43:02,5.03,157.1,155.49,185.03,168.98,185.45,154.09,161.7,168.49,165.36,161.9,166.15,154.3,161.22,162.43,168.27,164.48,155.9,173.49,182.77,164.95,168.95,163.73,172.2,163.45,,36,965,33,32.38,
26.06.23 12:43:17,5.28,154.92,157.39,185.52,170.41,185.71,154.56,160.25,171.92,160.74,163.58,165.41,152.64,162.67,164.13,166.01,167.22,155.66,173.23,184.04,163.96,168.46,163.73,170.73,163.45,,36,965,33,32.41,
26.06.23 12:43:32,5.53,153.46,156.68,185.03,169.69,185.45,155.27,161.21,173.15,161.47,163.34,165.9,152.64,162.19,163.64,165.51,168.22,154.93,173.76,183.03,164.21,163.85,163.47,170.23,163.21,,36,965,33,32.42,
26.06.23 12:43:47,5.78,153.46,154.79,186.01,170.41,184.7,156.45,161.45,174.63,158.81,163.34,164.92,151.94,160.01,164.86,171.04,170.22,153.97,172.16,183.28,164.7,164.58,165.57,170.73,164.19,,36,965,33,32.44,
26.06.23 12:44:02,6.03,152.5,150.09,185.52,171.37,186.98,158.34,162.18,175.62,158.81,163.34,164.67,150.52,158.81,164.86,168.77,167.97,154.93,173.49,183.53,164.21,166.76,163.21,171.96,164.68,,36,965,33,32.46,
26.06.23 12:44:17,6.28,153.22,147.53,187,172.33,185.45,159.29,160.97,174.14,159.05,162.62,163.44,151.23,157.61,163.89,169.53,166.47,154.45,173.49,185.31,164.21,170.17,161.65,172.7,164.44,,36,965,33,32.49,
26.06.23 12:44:32,6.53,154.19,150.09,186.51,168.5,185.71,154.8,162.18,175.62,159.53,164.54,163.69,150.52,157.61,163.64,171.04,165.23,153.97,174.02,185.31,161.74,164.09,158.79,175.17,167.64,,36,965,33,32.52,
26.06.23 12:44:47,6.78,153.95,147.76,186.75,168.02,186.47,155.03,161.94,175.13,159.53,165.02,163.2,151.7,157.37,164.86,168.02,164.48,150.85,174.02,185.06,161.99,167,158.27,176.42,166.16,,36,965,33,32.53,
26.06.23 12:45:02,7.03,152.5,147.53,186.51,167.78,186.72,151.99,161.94,169.22,158.81,162.62,164.42,149.82,158.09,164.13,167.01,163.74,149.42,172.96,185.56,161.99,168.95,160.61,175.67,166.16,,36,965,33,32.56,
26.06.23 12:45:17,7.28,151.78,147.3,187,169.93,187.48,151.99,162.18,165.81,157.84,163.58,166.39,150.06,159.29,165.1,165.26,164.23,153.01,174.02,185.06,162.48,168.46,163.47,171.96,164.44,,36,965,33,32.58,
26.06.23 12:45:32,7.53,152.02,146.6,187.49,167.78,188.25,154.09,161.94,167.02,157.12,166.46,168.62,150.52,161.95,165.84,167.26,163.99,152.77,175.09,185.56,161.25,168.95,160.87,168.27,165.91,,36,965,33,32.61,
26.06.23 12:45:47,7.78,152.02,146.83,186.75,167.31,187.48,152.92,161.94,168,157.6,161.9,164.18,151.7,161.7,164.62,162.77,162.25,148.46,175.36,186.84,161.25,168.95,159.57,166.56,165.67,,36,965,33,32.63,
26.06.23 12:46:02,8.03,152.5,144.29,186.75,167.55,188.76,155.27,161.7,166.54,158.08,164.78,164.18,153.35,160.98,164.13,162.27,162.25,146.56,175.36,186.07,162.23,166.51,158.01,166.56,164.44,,36,965,33,32.67,
26.06.23 12:46:17,8.28,151.54,144.98,186.26,165.41,186.47,153.63,162.66,167.51,157.6,163.58,162.95,152.88,161.46,166.32,162.77,162.5,147.75,174.29,186.07,160.03,166.03,156.46,164.61,163.21,,36,965,33,32.67,
26.06.23 12:46:32,8.53,151.3,144.06,187.24,165.88,187.48,152.22,166.54,167.02,161.47,165.98,162.71,152.41,159.29,165.59,159.79,160.03,145.38,174.29,185.31,160.76,167.24,155.43,162.91,162.47,,36,965,33,32.71,
26.06.23 12:46:47,8.78,151.06,144.29,186.75,165.88,187.23,154.09,162.9,168.49,164.14,166.94,167.87,153.35,157.13,167.3,160.53,159.79,145.14,176.16,185.56,161.99,165.06,154.4,163.64,165.42,,36,965,33,32.74,
26.06.23 12:47:03,9.05,150.57,145.44,187.49,165.64,188.76,149.42,165.33,168.49,163.65,167.67,166.89,153.82,156.65,168.04,160.53,161.26,142.07,175.62,186.07,160.03,163.61,154.92,162.67,167.64,,36,965,33,32.77,
26.06.23 12:47:18,9.3,150.57,145.67,187.24,165.17,186.72,148.26,162.66,167.75,162.68,164.54,165.16,153.35,156.41,165.84,160.78,160.52,143.02,174.82,186.84,160.76,163.13,152.09,162.18,165.17,,36,965,33,32.78,
26.06.23 12:47:33,9.55,149.85,144.29,186.51,164.46,188.5,146.87,162.18,167.75,160.74,165.5,162.71,153.59,155.69,166.32,161.77,158.31,144.9,174.29,186.07,160.27,162.89,150.3,161.94,162.96,,36,965,33,32.81,
26.06.23 12:47:48,9.8,149.61,144.52,186.75,168.02,188.76,143.41,163.39,167.02,162.68,165.98,164.42,154.53,156.17,168.04,160.78,158.8,143.96,174.82,186.58,160.03,165.79,149.79,162.67,161.98,,36,965,33,32.84,
26.06.23 12:48:03,10.05,149.61,144.06,187.74,163.99,187.48,144.1,161.7,166.78,159.05,165.74,161.73,156.19,158.09,168.04,159.54,160.03,144.67,175.36,186.07,163.71,162.41,149.79,162.91,161.98,,36,965,33,32.85,
26.06.23 12:48:18,10.3,149.14,144.29,187.74,163.75,189.01,143.87,161.94,165.08,155.44,163.1,160.27,150.76,155.21,169.26,158.55,159.79,143.96,173.76,186.07,162.23,163.61,150.05,162.67,161.73,,36,965,33,32.89,
26.06.23 12:48:33,10.55,150.09,143.59,187.49,163.99,186.98,144.56,162.66,163.87,157.36,163.34,160.27,149.59,154.49,170,160.28,160.03,144.43,174.56,186.33,160.52,162.65,148.77,162.67,162.72,,36,965,33,32.92,
26.06.23 12:48:48,10.8,150.81,144.75,187.49,163.51,187.48,144.33,163.15,164.35,159.05,164.06,161.73,146.32,154.26,170.25,160.78,161.02,141.6,172.43,185.82,159.54,162.65,150.81,162.18,162.47,,36,965,33,32.94,
26.06.23 12:49:03,11.05,149.61,144.75,186.75,164.93,187.23,140.21,162.42,165.32,160.26,164.54,164.42,145.62,155.21,166.81,161.77,160.52,141.84,171.63,186.07,160.03,163.13,150.3,162.67,163.21,,36,965,33,32.96,
26.06.23 12:49:18,11.3,148.42,144.75,187.74,164.7,187.99,138.84,160.25,165.32,157.36,164.54,164.42,146.32,154.97,166.81,162.02,166.47,142.54,172.16,186.58,161.01,163.61,150.81,163.15,162.22,,36,965,33,32.99,
26.06.23 12:49:33,11.55,147.7,143.36,187.24,166.83,189.01,140.43,163.15,166.05,154.72,166.46,163.93,146.08,154.73,168.04,160.78,163.24,139.73,172.69,187.09,160.52,165.79,151.07,163.88,160.27,,36,965,33,33.02,
26.06.23 12:49:48,11.8,147.22,143.59,188.47,163.04,187.48,140.21,162.18,164.35,154.25,161.9,165.9,146.55,153.78,165.84,160.53,158.8,138.09,172.43,187.09,161.74,168.95,152.6,163.64,161,,36,965,33,33.05,
26.06.23 12:50:03,12.05,146.51,142.9,187.24,160.69,187.23,137.93,160.25,165.32,154.01,160.71,165.16,145.85,153.3,164.86,160.53,157.82,139.26,171.37,186.07,160.03,166.76,154.14,163.15,159.78,,36,965,33,33.08,
26.06.23 12:50:18,12.3,146.51,143.59,187.49,162.1,188.25,137.47,159.29,165.81,153.77,160.24,164.42,145.15,151.88,166.81,161.77,160.52,140.66,172.43,187.09,160.27,162.41,152.6,162.43,165.42,,36,965,33,33.09,
26.06.23 12:50:33,12.55,146.75,145.21,188.47,159.28,188.5,136.57,159.53,166.29,152.81,161.43,161.73,146.32,151.88,167.3,159.54,159.05,139.26,172.43,186.33,159.78,161.68,153.63,162.43,163.94,,36,965,33,33.11,
26.06.23 12:50:48,12.8,144.13,144.75,187.49,158.58,189.01,136.57,160.49,166.78,153.53,162.86,159.05,146.32,153.54,165.59,159.05,158.8,138.79,172.96,185.82,160.03,162.89,151.58,160.98,163.45,,36,965,33,33.13,
26.06.23 12:51:03,13.05,146.03,145.44,187.24,159.05,187.99,137.47,161.94,166.05,153.53,160.24,159.05,146.08,153.06,164.13,159.3,162.25,141.13,172.43,186.84,158.8,164.58,151.58,158.81,161.49,,36,965,33,33.17,
26.06.23 12:51:18,13.3,146.03,144.98,187.74,157.41,188.25,136.34,162.66,167.51,151.39,160.71,160.75,146.32,152.35,162.43,158.55,155.38,144.43,171.9,187.35,159.05,162.89,149.28,159.77,160.76,,36,965,33,33.19,
26.06.23 12:51:33,13.55,146.03,142.44,187.49,157.41,188.5,137.02,161.94,171.67,152.58,161.9,160.51,146.55,154.73,163.16,157.32,159.29,144.9,172.43,186.58,161.01,163.13,148.52,160.25,163.7,,36,965,33,33.21,
26.06.23 12:51:48,13.8,144.84,141.98,186.51,156.95,189.01,136.57,160.97,166.29,150.2,163.1,161.73,147.71,154.49,164.86,158.55,155.86,141.13,174.02,188.11,161.25,159.53,148.77,159.53,167.15,,36,965,33,33.24,
26.06.23 12:52:03,14.05,145.08,141.75,187.74,158.11,188.25,139.07,162.42,166.29,151.86,160,160.51,148.42,152.35,164.62,159.3,157.33,139.03,172.69,187.6,160.76,161.44,148.26,160.98,166.16,,36,965,33,33.25,
26.06.23 12:52:18,14.3,147.94,143.59,187.49,155.09,189.52,135.66,162.9,168.24,152.1,160.71,158.56,146.55,151.16,163.16,157.08,157.33,138.09,172.43,187.6,160.76,161.2,148.26,161.22,164.93,,36,965,33,33.28,
26.06.23 12:52:33,14.55,146.98,141.75,187.98,154.85,187.99,136.57,159.05,165.32,152.1,160,160.02,146.78,148.8,165.1,157.08,155.38,137.62,171.9,186.84,158.8,162.17,148.01,160.49,162.72,,36,965,33,33.31,
26.06.23 12:52:48,14.8,146.98,142.21,186.75,154.62,187.74,135.43,157.85,167.27,151.39,159.05,159.78,147.71,146.68,166.57,155.85,154.4,137.86,171.1,186.33,158.32,165.79,151.32,160.73,160.76,,36,965,33,33.33,
26.06.23 12:53:03,15.05,146.51,141.98,187.74,155.78,188.25,136.79,157.85,167.27,150.44,160,156.14,146.78,152.11,163.16,153.64,156.35,134.6,171.37,187.6,159.29,164.33,151.84,156.89,161.98,,36,965,33,33.35,
26.06.23 12:53:18,15.3,146.03,141.29,187.24,153.23,189.01,132.95,159.05,166.54,149.72,160.71,158.56,150.29,149.98,163.4,153.4,158.31,134.14,171.9,186.33,158.8,161.93,151.84,157.37,159.78,,36,965,33,33.38,
26.06.23 12:53:33,15.55,143.66,140.38,187.49,153.46,187.99,136.11,160.25,167.51,150.67,160.47,156.87,148.65,145.97,165.59,152.67,154.89,133.44,171.63,186.07,158.07,166.27,146.99,158.09,157.59,,36,965,33,33.41,
26.06.23 12:53:48,15.8,143.42,141.75,186.75,152.08,187.74,133.63,157.85,166.78,150.2,159.05,155.66,147.25,144.33,164.86,152.18,156.84,136.23,171.37,185.56,158.8,162.17,149.79,156.89,157.35,,36,965,33,33.42,
26.06.23 12:54:03,16.05,140.82,141.06,187,153.93,187.48,136.11,157.61,166.29,152.58,159.52,154.93,145.15,145.97,164.13,155.6,153.43,135.99,171.1,185.82,157.83,161.68,148.52,157.61,157.35,,36,965,33,33.45,
26.06.23 12:54:18,16.3,139.17,141.06,187,155.09,188.25,135.43,158.57,166.05,152.34,158.57,156.14,146.08,144.57,162.67,153.15,155.13,135.3,170.57,186.33,158.07,161.68,148.01,154.74,156.13,,36,965,33,33.46,
26.06.23 12:54:33,16.55,141.53,140.61,187.49,153,189.52,136.11,157.13,166.78,151.39,159.29,156.87,146.32,143.63,162.67,152.67,153.67,133.91,172.69,186.33,158.32,162.17,148.26,156.17,155.89,,36,965,33,33.49,
26.06.23 12:54:48,16.8,138.24,141.29,187.24,152.31,188.5,135.21,159.29,167.51,151.86,158.81,156.14,146.32,144.33,162.19,154.38,156.11,134.14,171.63,187.35,158.8,162.41,150.05,155.93,157.35,,36,965,33,33.53,
26.06.23 12:55:03,17.05,142,142.21,186.51,148.63,187.48,135.43,156.65,166.54,150.67,160,155.66,145.62,144.33,164.13,155.36,156.11,135.07,170.84,186.84,158.07,163.13,147.76,154.5,155.17,,36,965,33,33.55,
26.06.23 12:55:18,17.3,138.24,140.83,186.26,148.17,187.48,137.02,156.18,166.78,151.39,159.76,156.87,145.39,143.4,163.4,152.91,155.86,132.52,170.57,186.58,158.32,164.58,149.03,155.21,155.65,,36,965,33,33.58,
26.06.23 12:55:33,17.55,137.3,140.61,187.24,147.49,188.76,135.89,156.18,167.51,151.15,158.81,155.17,145.39,142.7,160.74,153.4,152.7,133.21,170.84,186.33,157.83,161.93,146.99,154.98,152.51,,36,965,33,33.59,
26.06.23 12:55:48,17.8,138.47,142.21,186.75,147.26,188.76,137.47,155.94,166.78,150.44,160.24,155.17,145.39,142.93,161.46,151.69,154.4,131.6,170.84,186.58,156.61,163.61,147.5,158.57,153.72,,36,965,33,33.61,
26.06.23 12:56:03,18.05,136.6,139.92,186.51,145.89,187.99,133.4,155.7,166.05,149.96,159.76,154.45,144.92,144.33,161.22,149.74,155.13,132.06,170.04,185.82,156.37,160.25,144.97,154.5,153.24,,36,965,33,33.63,
26.06.23 12:56:18,18.3,135.9,139.69,187,145.21,187.74,133.4,155.22,165.56,149.49,158.81,157.59,146.32,145.51,160.74,149.02,155.62,132.52,170.04,186.33,155.4,160.25,145.73,154.26,153.24,,36,965,33,33.66,
26.06.23 12:56:33,18.55,134.5,139.92,186.75,144.98,187.23,133.4,156.18,165.32,149.96,158.57,155.42,147.25,146.44,161.95,149.26,156.11,132.06,169.52,185.31,155.64,160.01,145.47,154.74,153.72,,36,965,33,33.67,
26.06.23 12:56:48,18.8,133.8,139.92,186.26,145.21,188.5,137.25,157.61,166.54,150.67,157.86,154.93,145.85,142.47,161.95,147.32,153.91,131.83,170.04,187.35,155.4,159.29,145.98,154.5,155.17,,36,965,33,33.7,
26.06.23 12:57:03,19.05,134.26,139.69,186.75,144.75,187.99,136.34,154.51,166.54,149.96,157.15,154.93,146.55,141.77,161.22,145.15,154.16,129.76,169.52,186.58,155.4,166.76,145.22,153.78,153.72,,36,965,33,33.71,
26.06.23 12:57:18,19.3,136.83,139.46,186.26,143.62,188.5,134.98,155.94,165.81,149.49,158.1,156.62,146.08,143.87,160.25,146.12,153.91,126.1,169.25,185.82,154.91,162.17,144.46,154.5,154.92,,36,965,33,33.74,
26.06.23 12:57:33,19.55,137.3,139.46,186.75,147.26,187.23,134.08,156.89,164.84,149.72,158.34,154.69,145.62,141.77,161.7,146.6,153.43,125.87,167.93,186.58,155.64,159.05,145.98,153.55,153.48,,36,965,33,33.77,
26.06.23 12:57:48,19.8,131.94,139,185.52,142.03,188.25,135.43,155.94,165.56,149.96,157.15,154.21,145.15,141.07,161.95,145.64,157.82,127.92,168.99,186.58,153.94,157.85,146.74,154.02,152.75,,36,965,33,33.77,
26.06.23 12:58:03,20.05,132.41,139.69,186.75,142.71,188.25,133.18,156.89,164.59,151.39,158.81,154.69,144.92,141.07,162.43,145.39,151.73,125.19,169.25,186.58,154.67,159.29,143.96,153.31,151.79,,36,965,33,33.8,
26.06.23 12:58:18,20.3,130.32,139,186.01,145.43,186.72,133.63,158.33,166.29,150.2,158.34,154.45,146.08,142,164.13,143.47,152.7,126.55,168.72,186.33,154.18,158.81,143.7,153.55,150.59,,36,965,33,33.81,
26.06.23 12:58:33,20.55,130.79,138.55,186.01,140.45,187.23,134.76,155.7,166.29,151.15,158.81,155.42,144.92,143.17,161.95,145.88,152.46,125.64,168.2,187.09,154.67,159.77,143.7,154.5,150.59,,36,965,33,33.85,
26.06.23 12:58:48,20.8,129.63,138.32,185.28,143.84,187.74,131.83,155.7,165.81,148.78,158.1,156.38,144.46,142.47,160.25,141.56,150.76,126.33,167.67,187.35,153.22,163.85,144.21,153.78,150.11,,36,965,33,33.85,
26.06.23 12:59:03,21.05,129.17,138.09,186.01,138.65,187.74,132.28,154.75,164.84,146.42,157.39,152.53,144.69,140.84,164.62,141.56,150.76,126.55,168.46,186.58,153.94,160.48,143.2,152.83,150.59,,36,965,33,33.86,
26.06.23 12:59:18,21.3,128.71,138.55,186.01,142.48,187.48,129.81,153.08,165.81,145.48,157.39,153.73,144.46,142,160.98,140.13,150.28,126.1,167.14,187.09,153.7,163.37,143.7,152.36,150.59,,36,965,33,33.89,
26.06.23 12:59:33,21.55,127.56,138.55,186.01,139.55,186.72,128.03,153.8,165.32,145.95,157.39,153.01,144.69,140.37,159.77,140.84,151.97,125.64,167.93,187.35,153.7,162.65,144.46,155.69,150.35,,36,965,33,33.92,
26.06.23 12:59:48,21.8,127.1,137.86,184.79,137.98,186.72,127.81,154.03,164.84,145.01,156.92,151.09,144.69,141.77,159.77,138.7,152.46,124.96,167.41,186.07,153.46,161.2,142.19,152.83,147.25,,36,965,33,33.94,
26.06.23 13:00:03,22.05,126.64,138.32,185.52,140.45,188.25,129.59,154.27,165.32,145.01,158.34,150.61,145.15,142,159.29,139.17,153.19,125.19,166.62,188.37,153.7,159.77,142.19,152.6,147.01,,36,965,33,33.95,
26.06.23 13:00:18,22.3,126.18,138.09,185.52,139.1,186.72,131.16,153.08,164.35,145.71,157.39,150.37,146.08,139.68,159.29,137.75,157.09,125.87,166.88,187.6,153.46,159.05,142.44,156.65,151.79,,36,965,33,33.98,
26.06.23 13:00:33,22.55,126.64,137.63,185.03,138.43,187.74,129.59,153.8,165.81,145.71,157.15,152.53,144.69,141.54,158.81,137.27,155.13,129.3,167.41,188.11,153.7,159.77,142.44,152.36,152.03,,36,965,33,33.99,
26.06.23 13:00:48,22.8,126.87,137.63,185.28,138.43,186.47,130.26,152.14,165.81,145.71,156.21,152.53,143.76,141.77,158.81,138.22,156.35,127.47,166.62,187.09,153.22,159.05,142.19,150.94,151.07,,36,965,33,34,
26.06.23 13:01:03,23.05,126.87,137.63,184.3,134.18,186.98,133.18,152.61,164.84,145.01,155.03,149.89,144.46,141.3,159.53,137.27,159.79,127.7,166.36,187.35,153.46,158.81,141.44,151.17,152.51,,36,965,33,34.03,
26.06.23 13:01:18,23.3,128.25,137.18,185.52,133.07,186.72,131.83,152.61,166.29,145.71,155.03,147.99,144.46,140.84,158.57,138.22,158.56,127.01,166.62,187.6,152.25,162.41,144.46,150.7,152.03,,36,965,33,34.03,
26.06.23 13:01:33,23.55,127.56,137.18,184.55,131.3,186.98,129.59,152.61,167.51,144.77,155.03,147.04,144.69,138.98,159.05,138.7,158.07,127.7,165.83,186.33,152.01,160.01,140.94,151.65,151.55,,36,965,33,34.06,
26.06.23 13:01:48,23.8,127.1,137.63,184.06,129.1,187.48,126.03,152.61,166.78,143.84,152.21,146.32,144.46,138.06,158.33,138.46,159.29,128.15,166.09,187.09,152.49,158.57,140.43,149.99,149.87,,36,965,33,34.08,
26.06.23 13:02:03,24.05,128.02,136.04,184.3,130.42,187.23,126.25,152.14,165.32,144.3,152.68,147.75,144.46,137.14,159.77,138.7,161.02,128.84,167.67,187.86,152.73,159.29,140.68,151.17,149.64,,36,965,33,34.1,
26.06.23 13:02:18,24.3,127.56,140.15,183.81,128.22,187.23,129.14,156.18,165.08,145.01,151.98,147.27,144.23,140.14,160.74,134.44,162.99,126.55,166.36,188.11,152.73,159.53,140.18,151.88,151.31,,36,965,33,34.1,
26.06.23 13:04:14,26.23,120.94,132.42,189.96,123.84,195.43,114.63,160.01,158.09,147.6,150.58,143.49,142.6,133.23,159.05,133.26,149.55,117.28,165.57,184.04,157.58,161.2,142.95,151.41,150.35,,36,965,33,34.24,965B6-(E1);
26.06.23 13:04:29,26.48,124.36,137.18,183.32,120.16,186.21,113.98,157.61,163.38,145.48,156.68,146.8,144.46,137.37,162.19,133.26,149.31,124.96,170.57,187.09,159.29,155.95,142.19,152.6,138.98,,36,965,33,34.25,
