GOterm,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0008150,0,1,8,8,biological_process,BP,0
GO:0008152,0,1,5,5,metabolic process,BP,0
GO:0009987,0,1,8,8,cellular process,BP,0
GO:0044237,0,1,5,5,cellular metabolic process,BP,0
GO:0050789,0,1,5,5,regulation of biological process,BP,0
GO:0050896,0,1,5,5,response to stimulus,BP,0
GO:0065007,0,1,5,5,biological regulation,BP,0
GO:0071704,0,1,5,5,organic substance metabolic process,BP,0
GO:0006807,3.1772393659390813e-12,1,4,4,nitrogen compound metabolic process,BP,5.026447074154007e-11
GO:1901564,3.1772393659390813e-12,1,4,4,organonitrogen compound metabolic process,BP,5.026447074154007e-11
GO:0044238,3.246521729831904e-12,1,4,4,primary metabolic process,BP,5.026447074154007e-11
GO:0009058,3.2578109784058095e-12,1,4,4,biosynthetic process,BP,5.026447074154007e-11
GO:0044249,3.2578109784058095e-12,1,4,4,cellular biosynthetic process,BP,5.026447074154007e-11
GO:1901576,3.2578109784058095e-12,1,4,4,organic substance biosynthetic process,BP,5.026447074154007e-11
GO:0006810,3.5353501707700217e-12,1,4,4,transport,BP,5.026447074154007e-11
GO:0051179,3.5353501707700217e-12,1,4,4,localization,BP,5.026447074154007e-11
GO:0051234,3.5353501707700217e-12,1,4,4,establishment of localization,BP,5.026447074154007e-11
GO:0050794,3.665539360539806e-12,1,4,4,regulation of cellular process,BP,5.026447074154007e-11
GO:0002376,3.821758260064949e-12,1,4,4,immune system process,BP,5.026447074154007e-11
GO:0006950,3.821758260064949e-12,1,4,4,response to stress,BP,5.026447074154007e-11
GO:0006952,3.821758260064949e-12,1,4,4,defense response,BP,5.026447074154007e-11
GO:0006955,3.821758260064949e-12,1,4,4,immune response,BP,5.026447074154007e-11
GO:0009605,3.877903643766117e-12,1,4,4,response to external stimulus,BP,5.026447074154007e-11
GO:0009607,3.877903643766117e-12,1,4,4,response to biotic stimulus,BP,5.026447074154007e-11
GO:0009617,3.877903643766117e-12,1,4,4,response to bacterium,BP,5.026447074154007e-11
GO:0043207,3.877903643766117e-12,1,4,4,response to external biotic stimulus,BP,5.026447074154007e-11
GO:0051707,3.877903643766117e-12,1,4,4,response to other organism,BP,5.026447074154007e-11
GO:0010033,4.0417337584571694e-12,1,4,4,response to organic substance,BP,5.026447074154007e-11
GO:0042221,4.0417337584571694e-12,1,4,4,response to chemical,BP,5.026447074154007e-11
GO:0051716,4.0417337584571694e-12,1,4,4,cellular response to stimulus,BP,5.026447074154007e-11
GO:0070887,4.0417337584571694e-12,1,4,4,cellular response to chemical stimulus,BP,5.026447074154007e-11
GO:0071310,4.0417337584571694e-12,1,4,4,cellular response to organic substance,BP,5.026447074154007e-11
GO:0044281,2.4776372822967985e-9,1,3,3,small molecule metabolic process,BP,2.5782674027816174e-8
GO:0034641,2.571847001733165e-9,1,3,3,cellular nitrogen compound metabolic process,BP,2.5782674027816174e-8
GO:0044271,2.571847001733165e-9,1,3,3,cellular nitrogen compound biosynthetic process,BP,2.5782674027816174e-8
GO:0032501,2.6600035420980923e-9,1,3,3,multicellular organismal process,BP,2.5782674027816174e-8
GO:0016043,2.716955375814138e-9,1,3,3,cellular component organization,BP,2.5782674027816174e-8
GO:0071840,2.716955375814138e-9,1,3,3,cellular component organization or biogenesis,BP,2.5782674027816174e-8
GO:1901700,2.9523603468225735e-9,1,3,3,response to oxygen-containing compound,BP,2.5782674027816174e-8
GO:1901701,2.9523603468225735e-9,1,3,3,cellular response to oxygen-containing compound,BP,2.5782674027816174e-8
