GOterm,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0000375,1.1617781604974912e-8,1,2,2,"RNA splicing, via transesterification reactions",BP,1.0608868991911302e-7
GO:0000377,1.1617781604974912e-8,1,2,2,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",BP,1.0608868991911302e-7
GO:0000398,1.1617781604974912e-8,1,2,2,"mRNA splicing, via spliceosome",BP,1.0608868991911302e-7
GO:0006139,1.1617781604974912e-8,1,2,2,nucleobase-containing compound metabolic process,BP,1.0608868991911302e-7
GO:0006396,1.1617781604974912e-8,1,2,2,RNA processing,BP,1.0608868991911302e-7
GO:0006397,1.1617781604974912e-8,1,2,2,mRNA processing,BP,1.0608868991911302e-7
GO:0006725,1.1617781604974912e-8,1,2,2,cellular aromatic compound metabolic process,BP,1.0608868991911302e-7
GO:0006807,1.1617781604974912e-8,1,2,2,nitrogen compound metabolic process,BP,1.0608868991911302e-7
GO:0008150,1.1617781604974912e-8,1,2,2,biological_process,BP,1.0608868991911302e-7
GO:0008152,1.1617781604974912e-8,1,2,2,metabolic process,BP,1.0608868991911302e-7
GO:0008380,1.1617781604974912e-8,1,2,2,RNA splicing,BP,1.0608868991911302e-7
GO:0009987,1.1617781604974912e-8,1,2,2,cellular process,BP,1.0608868991911302e-7
GO:0010467,1.1617781604974912e-8,1,2,2,gene expression,BP,1.0608868991911302e-7
GO:0016070,1.1617781604974912e-8,1,2,2,RNA metabolic process,BP,1.0608868991911302e-7
GO:0016071,1.1617781604974912e-8,1,2,2,mRNA metabolic process,BP,1.0608868991911302e-7
GO:0034641,1.1617781604974912e-8,1,2,2,cellular nitrogen compound metabolic process,BP,1.0608868991911302e-7
GO:0043170,1.1617781604974912e-8,1,2,2,macromolecule metabolic process,BP,1.0608868991911302e-7
GO:0044237,1.1617781604974912e-8,1,2,2,cellular metabolic process,BP,1.0608868991911302e-7
GO:0044238,1.1617781604974912e-8,1,2,2,primary metabolic process,BP,1.0608868991911302e-7
GO:0046483,1.1617781604974912e-8,1,2,2,heterocycle metabolic process,BP,1.0608868991911302e-7
GO:0071704,1.1617781604974912e-8,1,2,2,organic substance metabolic process,BP,1.0608868991911302e-7
GO:0090304,1.1617781604974912e-8,1,2,2,nucleic acid metabolic process,BP,1.0608868991911302e-7
GO:1901360,1.1617781604974912e-8,1,2,2,organic cyclic compound metabolic process,BP,1.0608868991911302e-7
GO:0000122,1.2856095960859406e-4,1,1,1,negative regulation of transcription by RNA polymerase II,BP,1.2856095960859406e-4
GO:0000380,1.2856095960859406e-4,1,1,1,"alternative mRNA splicing, via spliceosome",BP,1.2856095960859406e-4
GO:0000381,1.2856095960859406e-4,1,1,1,"regulation of alternative mRNA splicing, via spliceosome",BP,1.2856095960859406e-4
GO:0000956,1.2856095960859406e-4,1,1,1,nuclear-transcribed mRNA catabolic process,BP,1.2856095960859406e-4
GO:0001837,1.2856095960859406e-4,1,1,1,epithelial to mesenchymal transition,BP,1.2856095960859406e-4
GO:0002376,1.2856095960859406e-4,1,1,1,immune system process,BP,1.2856095960859406e-4
GO:0002682,1.2856095960859406e-4,1,1,1,regulation of immune system process,BP,1.2856095960859406e-4
GO:0002697,1.2856095960859406e-4,1,1,1,regulation of immune effector process,BP,1.2856095960859406e-4
GO:0002831,1.2856095960859406e-4,1,1,1,regulation of response to biotic stimulus,BP,1.2856095960859406e-4
GO:0006351,1.2856095960859406e-4,1,1,1,DNA-templated transcription,BP,1.2856095960859406e-4
GO:0006355,1.2856095960859406e-4,1,1,1,regulation of DNA-templated transcription,BP,1.2856095960859406e-4
GO:0006357,1.2856095960859406e-4,1,1,1,regulation of transcription by RNA polymerase II,BP,1.2856095960859406e-4
GO:0006366,1.2856095960859406e-4,1,1,1,transcription by RNA polymerase II,BP,1.2856095960859406e-4
GO:0006401,1.2856095960859406e-4,1,1,1,RNA catabolic process,BP,1.2856095960859406e-4
GO:0006402,1.2856095960859406e-4,1,1,1,mRNA catabolic process,BP,1.2856095960859406e-4
