GOterm,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0006260,7.289955996929763e-33,1,32,184,DNA replication,BP,1.4739562030192288e-28
GO:0006259,2.3943149065740985e-30,1,45,600,DNA metabolic process,BP,2.4205326548010848e-26
GO:0006261,4.443165437497451e-30,1,27,129,DNA-templated DNA replication,BP,2.994545399358699e-26
GO:0007049,2.7482935874256835e-18,1,41,958,cell cycle,BP,9.261291340693316e-15
GO:0044786,8.246722658974735e-18,1,14,51,cell cycle DNA replication,BP,2.085763188756572e-14
GO:0022402,8.252685845023283e-18,1,39,884,cell cycle process,BP,2.085763188756572e-14
GO:0006281,2.3008401313396363e-16,1,26,379,DNA repair,BP,4.2291533286869185e-13
GO:0051276,2.526290152717286e-16,1,35,770,chromosome organization,BP,4.256588383149234e-13
GO:0006974,1.0587885225713115e-15,1,30,571,cellular response to DNA damage stimulus,BP,1.6467419336822576e-12
GO:0044770,2.5171399960274733e-15,1,20,216,cell cycle phase transition,BP,3.436778563351936e-12
GO:0033260,2.5496650897808516e-15,1,11,33,nuclear DNA replication,BP,3.436778563351936e-12
GO:0022616,1.4787304852291815e-14,1,10,27,DNA strand elongation,BP,1.8686532300530514e-11
GO:0071103,1.0753627413041397e-13,1,18,197,DNA conformation change,BP,1.2789858392016704e-10
GO:0006271,2.5770330071024986e-13,1,9,24,DNA strand elongation involved in DNA replication,BP,2.894723909478079e-10
GO:0000082,2.797345875427145e-13,1,14,106,G1/S transition of mitotic cell cycle,BP,2.9160891333394907e-10
GO:0071897,2.884503816548287e-13,1,14,104,DNA biosynthetic process,BP,2.9160891333394907e-10
GO:0044843,3.1918580376821257e-13,1,14,107,cell cycle G1/S phase transition,BP,2.9900658324817474e-10
GO:1901360,3.265539713486163e-13,1,58,2640,organic cyclic compound metabolic process,BP,2.9900658324817474e-10
GO:0090304,3.4013311314644737e-13,1,47,1785,nucleic acid metabolic process,BP,2.9900658324817474e-10
GO:0006139,9.37817206259461e-13,1,53,2298,nucleobase-containing compound metabolic process,BP,7.584690437344017e-10
GO:0044772,1.2616279713628295e-12,1,17,199,mitotic cell cycle phase transition,BP,9.81109844345579e-10
GO:0051052,3.4920562716268256e-12,1,20,309,regulation of DNA metabolic process,BP,2.521638777000814e-9
GO:0006725,7.292688180401745e-12,1,54,2500,cellular aromatic compound metabolic process,BP,4.756479429662673e-9
GO:0046483,1.116048126851263e-11,1,53,2447,heterocycle metabolic process,BP,6.837993053577482e-9
GO:0006310,3.1273508241099084e-11,1,15,172,DNA recombination,BP,1.8597619503728892e-8
GO:0090329,3.666543025178988e-11,1,10,52,regulation of DNA-templated DNA replication,BP,2.1181095264598276e-8
GO:0000278,8.516480416331044e-11,1,26,662,mitotic cell cycle,BP,4.6539112848053344e-8
GO:0034641,1.4701757254255014e-10,0.9999999999668506,55,2778,cellular nitrogen compound metabolic process,BP,7.822495524310056e-8
GO:1903047,1.7884044882968834e-10,0.9999999999746128,24,576,mitotic cell cycle process,BP,9.271730858685818e-8
GO:0032201,2.735191676313917e-10,0.9999999999974013,7,20,telomere maintenance via semi-conservative replication,BP,1.2685818021267462e-7
GO:0000723,2.7606508380027123e-10,0.9999999999863654,11,85,telomere maintenance,BP,1.2685818021267462e-7
GO:0032200,3.1454112464713083e-10,0.9999999999842625,11,86,telomere organization,BP,1.4132682220534085e-7
GO:0006297,3.914202933983783e-10,0.9999999999954486,7,21,"nucleotide-excision repair, DNA gap filling",BP,1.720462372222133e-7
GO:0006275,8.915009728298145e-10,0.9999999999505701,11,94,regulation of DNA replication,BP,3.605051633929204e-7
GO:0033554,1.1631630492277976e-9,0.9999999997268396,35,1314,cellular response to stress,BP,4.5226910946801615e-7
GO:0034645,2.9244338386750996e-9,0.9999999992763635,34,1325,cellular macromolecule biosynthetic process,BP,1.094983847855034e-6
GO:0006302,3.4917961995077315e-9,0.9999999996866051,13,168,double-strand break repair,BP,1.2836477701426695e-6
GO:0009059,4.8560107847314775e-9,0.9999999987724331,34,1351,macromolecule biosynthetic process,BP,1.7532800367229598e-6
GO:0006334,9.739885566099215e-9,0.9999999996297091,8,51,nucleosome assembly,BP,3.454925372999299e-6
GO:0009058,1.4684508523022826e-8,0.9999999954669956,45,2265,biosynthetic process,BP,5.119070307362044e-6
GO:0044249,1.833574155459441e-8,0.9999999943284736,44,2199,cellular biosynthetic process,BP,6.2835653981753285e-6
GO:1900262,2.7528983592549838e-8,0.9999999999531765,4,5,regulation of DNA-directed DNA polymerase activity,BP,8.835055861234369e-6
GO:1900264,2.7528983592549838e-8,0.9999999999531765,4,5,positive regulation of DNA-directed DNA polymerase activity,BP,8.835055861234369e-6
GO:0019985,2.9228932250279298e-8,0.9999999990811254,7,38,translesion synthesis,BP,9.234059080756206e-6
GO:1901576,3.040226035390694e-8,0.9999999904114033,44,2235,organic substance biosynthetic process,BP,9.45697387839453e-6
GO:0034728,5.949711716146191e-8,0.999999996244554,9,88,nucleosome organization,BP,1.7954809132650724e-5
GO:0006301,8.454235937223756e-8,0.9999999968304872,7,44,postreplication repair,BP,2.4773361799235816e-5
GO:0030174,1.0131306822127869e-7,0.9999999996364163,4,6,regulation of DNA-templated DNA replication initiation,BP,2.926355609094334e-5
GO:0006270,1.0280165154044032e-7,0.999999997413072,6,27,DNA replication initiation,BP,2.9275304119664266e-5
GO:0065004,1.1233282018295474e-7,0.9999999906977345,10,125,protein-DNA complex assembly,BP,3.11131135791666e-5
GO:0071824,1.682573307523018e-7,0.9999999829881838,11,165,protein-DNA complex subunit organization,BP,4.5972905006497165e-5
GO:0000731,2.4875701847654025e-7,0.9999999888645047,7,50,DNA synthesis involved in DNA repair,BP,6.706157542102889e-5
GO:0033567,4.096013397226928e-7,0.9999999971550448,4,8,"DNA replication, Okazaki fragment processing",BP,1.089701248401727e-4
GO:0034508,6.367885761250825e-7,0.9999999866612365,5,20,centromere complex assembly,BP,1.672107561126369e-4
GO:0051054,7.913909924677466e-7,0.9999999057666696,11,187,positive regulation of DNA metabolic process,BP,2.025460060342452e-4
GO:0098813,1.726234063683392e-6,0.9999997765462397,11,199,nuclear chromosome segregation,BP,4.362840816701813e-4
GO:0044260,1.8330481952020742e-6,0.9999992766273165,53,3385,cellular macromolecule metabolic process,BP,4.575605118369227e-4
GO:0006996,1.98813721791899e-6,0.9999992549188766,44,2515,organelle organization,BP,4.902212976720006e-4
GO:0006950,2.318936594134842e-6,0.9999991551541012,40,2196,response to stress,BP,5.648985421302695e-4
GO:0006273,3.0017251562359603e-6,0.9999999576585022,4,12,lagging strand elongation,BP,7.225223920706534e-4
GO:0000724,4.245803963964142e-6,0.9999996174935615,8,104,double-strand break repair via homologous recombination,BP,9.959804803152542e-4
GO:0000725,4.245803963964142e-6,0.9999996174935615,8,104,recombinational repair,BP,9.959804803152542e-4
GO:0000819,5.039141204172336e-6,0.9999994407277477,9,142,sister chromatid segregation,BP,0.0011577999546268235
GO:0031055,6.375062471732222e-6,0.9999998838064252,4,15,chromatin remodeling at centromere,BP,0.0014321932012883755
GO:0006296,7.913580420085484e-6,0.9999996996573957,5,32,"nucleotide-excision repair, DNA incision, 5'-to lesion",BP,0.0017391813316707434
GO:0007059,8.025733526348364e-6,0.9999987708288697,11,235,chromosome segregation,BP,0.001744863507196103
GO:0033683,1.067792830482383e-5,0.9999995657416973,5,34,"nucleotide-excision repair, DNA incision",BP,0.0022489274207836774
GO:0042276,1.1211448116385932e-5,0.999999757258207,4,17,error-prone translesion synthesis,BP,0.002336951231600074
GO:0045005,1.6719091032791487e-5,0.9999992487818731,5,36,DNA-templated DNA replication maintenance of fidelity,BP,0.0033804330159201107
GO:0032508,2.0153130957835347e-5,0.9999986033471415,6,62,DNA duplex unwinding,BP,0.003994864263102675
GO:0042023,2.0928678076113115e-5,0.9999994568457334,4,19,DNA endoreduplication,BP,0.004108319825445933
GO:0006283,2.137285045709119e-5,0.9999984976812791,6,66,transcription-coupled nucleotide-excision repair,BP,0.004155169840306988
GO:0043137,2.3058198446197194e-5,0.9999997998060569,3,7,"DNA replication, removal of RNA primer",BP,0.004411568666184865
GO:1902969,2.3128061655650416e-5,0.9999997989939711,3,7,mitotic DNA replication,BP,0.004411568666184865
GO:0006289,2.358579559547835e-5,0.9999977809911063,7,99,nucleotide-excision repair,BP,0.004456833655560531
GO:0006272,2.4066795219302533e-5,0.9999997880020335,3,7,leading strand elongation,BP,0.004477882484828498
GO:0006268,2.532770632708689e-5,0.9999997730076633,3,7,DNA unwinding involved in DNA replication,BP,0.0046135215696159445
GO:0032392,2.693576724119281e-5,0.999998027930494,6,65,DNA geometric change,BP,0.004819595379200686
GO:0070987,3.4325321579407974e-5,0.9999989643353183,4,22,error-free translesion synthesis,BP,0.006034988495774347
GO:0044238,4.311868819010538e-5,0.999980027223649,65,5002,primary metabolic process,BP,0.0074514252693653055
GO:0090305,4.8828062849753404e-5,0.9999917266212768,10,241,nucleic acid phosphodiester bond hydrolysis,BP,0.008246894170099855
GO:0006325,5.002425000212121e-5,0.9999882111356413,14,459,chromatin organization,BP,0.008359010832999081
GO:1901362,5.2450236264083616e-5,0.9999825235189569,23,1097,organic cyclic compound biosynthetic process,BP,0.008621880707508184
GO:0044237,6.519456781798729e-5,0.9999692385034709,66,5175,cellular metabolic process,BP,0.01054535173369508
GO:0006298,7.568875374589423e-5,0.9999971359232213,4,26,mismatch repair,BP,0.01214564215863679
GO:0016043,8.548241674000311e-5,0.9999603611657518,52,3692,cellular component organization,BP,0.01360920459894585
GO:1903461,8.715404611265812e-5,1,2,2,Okazaki fragment processing involved in mitotic DNA replication,BP,0.013766934830873708
GO:0009262,9.289352663713483e-5,0.9999962485966167,4,29,deoxyribonucleotide metabolic process,BP,0.014559800116869992
GO:0008152,1.0256202424645005e-4,0.9999506002373907,68,5459,metabolic process,BP,0.015951550524915183
GO:0006807,1.2578051008033816e-4,0.9999392410122406,61,4731,nitrogen compound metabolic process,BP,0.019266334343290586
GO:0008150,1.3335974036014049e-4,0.9999384471789353,91,8206,biological_process,BP,0.02012239246523642
GO:0006266,1.3483181842932732e-4,0.9999974618739561,3,11,DNA ligation,BP,0.02019381138387088
GO:0034080,1.5008737682727373e-4,0.9999969525462103,3,13,CENP-A containing chromatin assembly,BP,0.02215048665744998
GO:0002562,1.6430535278415774e-4,0.999992247369096,4,31,somatic diversification of immune receptors via germline recombination within a single locus,BP,0.02407311541987598
GO:0043170,1.69470647193123e-4,0.9999182898484171,54,4031,macromolecule metabolic process,BP,0.02465127349350902
GO:0016233,1.8229763515901286e-4,0.9999961132688922,3,12,telomere capping,BP,0.026327684894857723
GO:0071704,1.9254109695253428e-4,0.9999047395883309,65,5225,organic substance metabolic process,BP,0.027609847087115537
GO:0009211,1.9642728686528234e-4,0.9999994723465184,2,3,pyrimidine deoxyribonucleoside triphosphate metabolic process,BP,0.027968755726261577
GO:0009200,2.1341247573530126e-4,0.9999950407557324,3,14,deoxyribonucleoside triphosphate metabolic process,BP,0.030001115527199505
GO:0060249,2.1526641484615375e-4,0.9999519725438633,11,336,anatomical structure homeostasis,BP,0.030001115527199505
GO:0007113,2.160946879945068e-4,0.9999949569161155,3,14,endomitotic cell cycle,BP,0.030001115527199505
GO:0009219,2.1663597937440662e-4,0.9999948769582677,3,15,pyrimidine deoxyribonucleotide metabolic process,BP,0.030001115527199505
GO:0034654,2.7221871971873986e-4,0.9999077108842664,19,911,nucleobase-containing compound biosynthetic process,BP,0.0361078610033318
GO:0030261,2.732332327765847e-4,0.9999767992828414,5,64,chromosome condensation,BP,0.0361078610033318
GO:0071840,2.77521603800446e-4,0.9998637938512274,52,3855,cellular component organization or biogenesis,BP,0.03643642407299492
GO:0033262,3.2908992940056326e-4,0.9999910180784017,3,15,regulation of nuclear cell cycle DNA replication,BP,0.04292818891967734
GO:0002200,3.4408202205256524e-4,0.9999799395617193,4,38,somatic diversification of immune receptors,BP,0.04459611797359498
GO:0043486,3.4850750287572675e-4,0.9999795396849421,4,40,histone exchange,BP,0.04488199490856254
GO:0007062,3.5143758082802583e-4,0.9999794353745365,4,37,sister chromatid cohesion,BP,0.044945111322884236
GO:0051053,3.5344342946429567e-4,0.9999576353579485,6,101,negative regulation of DNA metabolic process,BP,0.044945111322884236
GO:0005694,1.4748461409216523e-18,1,36,700,chromosome,CC,5.963982824658978e-15
GO:0005657,2.7373878711934216e-17,1,14,55,replication fork,CC,6.149693929739977e-14
GO:0042555,6.975684267690956e-17,1,9,12,MCM complex,CC,1.4104136020844346e-13
GO:0005654,2.19657958875425e-12,1,52,2256,nucleoplasm,CC,1.6449126927785992e-9
GO:0000228,5.2413986534780205e-12,1,21,362,nuclear chromosome,CC,3.6347678259215425e-9
GO:0031981,5.393097323193346e-12,1,56,2635,nuclear lumen,CC,3.6347678259215425e-9
GO:0043596,2.031474448024861e-10,0.9999999999975682,8,31,nuclear replication fork,CC,1.0268595466153666e-7
GO:0005634,2.662556415017983e-10,0.9999999999367719,66,3818,nucleus,CC,1.2685818021267462e-7
GO:0070013,5.596780600911134e-10,0.9999999998385454,60,3308,intracellular organelle lumen,CC,2.407687382336643e-7
GO:0031974,5.903145388165086e-10,0.9999999998294553,60,3312,membrane-enclosed lumen,CC,2.435830542924692e-7
GO:0043233,5.903145388165086e-10,0.9999999998294553,60,3312,organelle lumen,CC,2.435830542924692e-7
GO:0032993,2.7384711043724348e-8,0.9999999984355423,9,81,protein-DNA complex,CC,8.835055861234369e-6
GO:0031390,2.7528983592549838e-8,0.9999999999531765,4,5,Ctf18 RFC-like complex,CC,8.835055861234369e-6
GO:0005663,3.438919959252177e-8,0.9999999999381146,4,5,DNA replication factor C complex,CC,1.0535079190321179e-5
GO:0000785,1.0677697302361966e-7,0.9999999830605496,16,359,chromatin,CC,2.9985050243952304e-5
GO:0031391,6.640929066729746e-7,1,3,3,Elg1 RFC-like complex,CC,1.7214480102590863e-4
