GOterm,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0001775,4.2355384341629076e-5,1,1,1,cell activation,BP,4.2355384341629076e-5
GO:0001816,4.2355384341629076e-5,1,1,1,cytokine production,BP,4.2355384341629076e-5
GO:0001817,4.2355384341629076e-5,1,1,1,regulation of cytokine production,BP,4.2355384341629076e-5
GO:0001819,4.2355384341629076e-5,1,1,1,positive regulation of cytokine production,BP,4.2355384341629076e-5
GO:0002218,4.2355384341629076e-5,1,1,1,activation of innate immune response,BP,4.2355384341629076e-5
GO:0002230,4.2355384341629076e-5,1,1,1,positive regulation of defense response to virus by host,BP,4.2355384341629076e-5
GO:0002252,4.2355384341629076e-5,1,1,1,immune effector process,BP,4.2355384341629076e-5
GO:0002253,4.2355384341629076e-5,1,1,1,activation of immune response,BP,4.2355384341629076e-5
GO:0002263,4.2355384341629076e-5,1,1,1,cell activation involved in immune response,BP,4.2355384341629076e-5
GO:0002274,4.2355384341629076e-5,1,1,1,myeloid leukocyte activation,BP,4.2355384341629076e-5
GO:0002275,4.2355384341629076e-5,1,1,1,myeloid cell activation involved in immune response,BP,4.2355384341629076e-5
GO:0002283,4.2355384341629076e-5,1,1,1,neutrophil activation involved in immune response,BP,4.2355384341629076e-5
GO:0002366,4.2355384341629076e-5,1,1,1,leukocyte activation involved in immune response,BP,4.2355384341629076e-5
GO:0002376,4.2355384341629076e-5,1,1,1,immune system process,BP,4.2355384341629076e-5
GO:0002443,4.2355384341629076e-5,1,1,1,leukocyte mediated immunity,BP,4.2355384341629076e-5
GO:0002444,4.2355384341629076e-5,1,1,1,myeloid leukocyte mediated immunity,BP,4.2355384341629076e-5
GO:0002446,4.2355384341629076e-5,1,1,1,neutrophil mediated immunity,BP,4.2355384341629076e-5
GO:0002682,4.2355384341629076e-5,1,1,1,regulation of immune system process,BP,4.2355384341629076e-5
GO:0002684,4.2355384341629076e-5,1,1,1,positive regulation of immune system process,BP,4.2355384341629076e-5
GO:0002697,4.2355384341629076e-5,1,1,1,regulation of immune effector process,BP,4.2355384341629076e-5
GO:0002831,4.2355384341629076e-5,1,1,1,regulation of response to biotic stimulus,BP,4.2355384341629076e-5
GO:0006355,4.2355384341629076e-5,1,1,1,regulation of DNA-templated transcription,BP,4.2355384341629076e-5
GO:0006357,4.2355384341629076e-5,1,1,1,regulation of transcription by RNA polymerase II,BP,4.2355384341629076e-5
GO:0006810,4.2355384341629076e-5,1,1,1,transport,BP,4.2355384341629076e-5
GO:0006887,4.2355384341629076e-5,1,1,1,exocytosis,BP,4.2355384341629076e-5
GO:0006950,4.2355384341629076e-5,1,1,1,response to stress,BP,4.2355384341629076e-5
GO:0006952,4.2355384341629076e-5,1,1,1,defense response,BP,4.2355384341629076e-5
GO:0006955,4.2355384341629076e-5,1,1,1,immune response,BP,4.2355384341629076e-5
GO:0008150,4.2355384341629076e-5,1,1,1,biological_process,BP,4.2355384341629076e-5
GO:0009605,4.2355384341629076e-5,1,1,1,response to external stimulus,BP,4.2355384341629076e-5
GO:0009607,4.2355384341629076e-5,1,1,1,response to biotic stimulus,BP,4.2355384341629076e-5
GO:0009615,4.2355384341629076e-5,1,1,1,response to virus,BP,4.2355384341629076e-5
GO:0009889,4.2355384341629076e-5,1,1,1,regulation of biosynthetic process,BP,4.2355384341629076e-5
GO:0009891,4.2355384341629076e-5,1,1,1,positive regulation of biosynthetic process,BP,4.2355384341629076e-5
GO:0009893,4.2355384341629076e-5,1,1,1,positive regulation of metabolic process,BP,4.2355384341629076e-5
GO:0009987,4.2355384341629076e-5,1,1,1,cellular process,BP,4.2355384341629076e-5
GO:0010033,4.2355384341629076e-5,1,1,1,response to organic substance,BP,4.2355384341629076e-5
GO:0010468,4.2355384341629076e-5,1,1,1,regulation of gene expression,BP,4.2355384341629076e-5
GO:0010556,4.2355384341629076e-5,1,1,1,regulation of macromolecule biosynthetic process,BP,4.2355384341629076e-5
GO:0010557,4.2355384341629076e-5,1,1,1,positive regulation of macromolecule biosynthetic process,BP,4.2355384341629076e-5
GO:0010604,4.2355384341629076e-5,1,1,1,positive regulation of macromolecule metabolic process,BP,4.2355384341629076e-5
GO:0010628,4.2355384341629076e-5,1,1,1,positive regulation of gene expression,BP,4.2355384341629076e-5
GO:0014070,4.2355384341629076e-5,1,1,1,response to organic cyclic compound,BP,4.2355384341629076e-5
GO:0016192,4.2355384341629076e-5,1,1,1,vesicle-mediated transport,BP,4.2355384341629076e-5
GO:0019219,4.2355384341629076e-5,1,1,1,regulation of nucleobase-containing compound metabolic process,BP,4.2355384341629076e-5
GO:0019222,4.2355384341629076e-5,1,1,1,regulation of metabolic process,BP,4.2355384341629076e-5
GO:0031323,4.2355384341629076e-5,1,1,1,regulation of cellular metabolic process,BP,4.2355384341629076e-5
GO:0031325,4.2355384341629076e-5,1,1,1,positive regulation of cellular metabolic process,BP,4.2355384341629076e-5
GO:0031326,4.2355384341629076e-5,1,1,1,regulation of cellular biosynthetic process,BP,4.2355384341629076e-5
GO:0031328,4.2355384341629076e-5,1,1,1,positive regulation of cellular biosynthetic process,BP,4.2355384341629076e-5
GO:0031347,4.2355384341629076e-5,1,1,1,regulation of defense response,BP,4.2355384341629076e-5
GO:0031349,4.2355384341629076e-5,1,1,1,positive regulation of defense response,BP,4.2355384341629076e-5
GO:0032092,4.2355384341629076e-5,1,1,1,positive regulation of protein binding,BP,4.2355384341629076e-5
GO:0032101,4.2355384341629076e-5,1,1,1,regulation of response to external stimulus,BP,4.2355384341629076e-5
GO:0032386,4.2355384341629076e-5,1,1,1,regulation of intracellular transport,BP,4.2355384341629076e-5
GO:0032388,4.2355384341629076e-5,1,1,1,positive regulation of intracellular transport,BP,4.2355384341629076e-5
GO:0032479,4.2355384341629076e-5,1,1,1,regulation of type I interferon production,BP,4.2355384341629076e-5
GO:0032481,4.2355384341629076e-5,1,1,1,positive regulation of type I interferon production,BP,4.2355384341629076e-5
GO:0032501,4.2355384341629076e-5,1,1,1,multicellular organismal process,BP,4.2355384341629076e-5
GO:0032606,4.2355384341629076e-5,1,1,1,type I interferon production,BP,4.2355384341629076e-5
GO:0032608,4.2355384341629076e-5,1,1,1,interferon-beta production,BP,4.2355384341629076e-5
GO:0032879,4.2355384341629076e-5,1,1,1,regulation of localization,BP,4.2355384341629076e-5
GO:0032880,4.2355384341629076e-5,1,1,1,regulation of protein localization,BP,4.2355384341629076e-5
GO:0032940,4.2355384341629076e-5,1,1,1,secretion by cell,BP,4.2355384341629076e-5
GO:0033157,4.2355384341629076e-5,1,1,1,regulation of intracellular protein transport,BP,4.2355384341629076e-5
GO:0034097,4.2355384341629076e-5,1,1,1,response to cytokine,BP,4.2355384341629076e-5
GO:0035456,4.2355384341629076e-5,1,1,1,response to interferon-beta,BP,4.2355384341629076e-5
GO:0035458,4.2355384341629076e-5,1,1,1,cellular response to interferon-beta,BP,4.2355384341629076e-5
GO:0036230,4.2355384341629076e-5,1,1,1,granulocyte activation,BP,4.2355384341629076e-5
GO:0042119,4.2355384341629076e-5,1,1,1,neutrophil activation,BP,4.2355384341629076e-5
GO:0042221,4.2355384341629076e-5,1,1,1,response to chemical,BP,4.2355384341629076e-5
GO:0042306,4.2355384341629076e-5,1,1,1,regulation of protein import into nucleus,BP,4.2355384341629076e-5
GO:0042307,4.2355384341629076e-5,1,1,1,positive regulation of protein import into nucleus,BP,4.2355384341629076e-5
GO:0043207,4.2355384341629076e-5,1,1,1,response to external biotic stimulus,BP,4.2355384341629076e-5
GO:0043299,4.2355384341629076e-5,1,1,1,leukocyte degranulation,BP,4.2355384341629076e-5
GO:0043312,4.2355384341629076e-5,1,1,1,neutrophil degranulation,BP,4.2355384341629076e-5
GO:0043330,4.2355384341629076e-5,1,1,1,response to exogenous dsRNA,BP,4.2355384341629076e-5
GO:0043331,4.2355384341629076e-5,1,1,1,response to dsRNA,BP,4.2355384341629076e-5
GO:0043393,4.2355384341629076e-5,1,1,1,regulation of protein binding,BP,4.2355384341629076e-5
GO:0044093,4.2355384341629076e-5,1,1,1,positive regulation of molecular function,BP,4.2355384341629076e-5
GO:0045055,4.2355384341629076e-5,1,1,1,regulated exocytosis,BP,4.2355384341629076e-5
