GOterm,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0000003,0,1,22,22,reproduction,BP,0
GO:0000122,0,1,10,10,negative regulation of transcription by RNA polymerase II,BP,0
GO:0000278,0,1,7,7,mitotic cell cycle,BP,0
GO:0000375,0,1,6,6,"RNA splicing, via transesterification reactions",BP,0
GO:0000377,0,1,6,6,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",BP,0
GO:0000398,0,1,6,6,"mRNA splicing, via spliceosome",BP,0
GO:0000902,0,1,9,9,cell morphogenesis,BP,0
GO:0000904,0,1,9,9,cell morphogenesis involved in differentiation,BP,0
GO:0001101,0,1,13,13,response to acid chemical,BP,0
GO:0001654,0,1,12,12,eye development,BP,0
GO:0001655,0,1,8,8,urogenital system development,BP,0
GO:0001667,0,1,8,8,ameboidal-type cell migration,BP,0
GO:0001775,0,1,16,16,cell activation,BP,0
GO:0001816,0,1,7,7,cytokine production,BP,0
GO:0001817,0,1,15,15,regulation of cytokine production,BP,0
GO:0001819,0,1,8,8,positive regulation of cytokine production,BP,0
GO:0001822,0,1,7,7,kidney development,BP,0
GO:0001932,0,1,12,12,regulation of protein phosphorylation,BP,0
GO:0001933,0,1,6,6,negative regulation of protein phosphorylation,BP,0
GO:0001934,0,1,6,6,positive regulation of protein phosphorylation,BP,0
GO:0002009,0,1,6,6,morphogenesis of an epithelium,BP,0
GO:0002218,0,1,8,8,activation of innate immune response,BP,0
GO:0002230,0,1,6,6,positive regulation of defense response to virus by host,BP,0
GO:0002252,0,1,14,14,immune effector process,BP,0
GO:0002253,0,1,8,8,activation of immune response,BP,0
GO:0002263,0,1,10,10,cell activation involved in immune response,BP,0
GO:0002274,0,1,9,9,myeloid leukocyte activation,BP,0
GO:0002275,0,1,9,9,myeloid cell activation involved in immune response,BP,0
GO:0002283,0,1,9,9,neutrophil activation involved in immune response,BP,0
GO:0002366,0,1,10,10,leukocyte activation involved in immune response,BP,0
GO:0002376,0,1,26,26,immune system process,BP,0
GO:0002443,0,1,9,9,leukocyte mediated immunity,BP,0
GO:0002444,0,1,9,9,myeloid leukocyte mediated immunity,BP,0
GO:0002446,0,1,9,9,neutrophil mediated immunity,BP,0
GO:0002520,0,1,9,9,immune system development,BP,0
GO:0002521,0,1,7,7,leukocyte differentiation,BP,0
GO:0002682,0,1,27,27,regulation of immune system process,BP,0
GO:0002683,0,1,8,8,negative regulation of immune system process,BP,0
GO:0002684,0,1,21,21,positive regulation of immune system process,BP,0
GO:0002694,0,1,8,8,regulation of leukocyte activation,BP,0
GO:0002697,0,1,16,16,regulation of immune effector process,BP,0
GO:0002699,0,1,6,6,positive regulation of immune effector process,BP,0
GO:0002819,0,1,9,9,regulation of adaptive immune response,BP,0
GO:0002822,0,1,6,6,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,BP,0
GO:0002831,0,1,11,11,regulation of response to biotic stimulus,BP,0
GO:0003002,0,1,10,10,regionalization,BP,0
GO:0003006,0,1,11,11,developmental process involved in reproduction,BP,0
GO:0003008,0,1,17,17,system process,BP,0
GO:0003013,0,1,8,8,circulatory system process,BP,0
GO:0003018,0,1,8,8,vascular process in circulatory system,BP,0
GO:0006082,0,1,9,9,organic acid metabolic process,BP,0
GO:0006139,0,1,29,29,nucleobase-containing compound metabolic process,BP,0
GO:0006259,0,1,9,9,DNA metabolic process,BP,0
GO:0006281,0,1,7,7,DNA repair,BP,0
GO:0006351,0,1,11,11,DNA-templated transcription,BP,0
GO:0006355,0,1,40,40,regulation of DNA-templated transcription,BP,0
GO:0006357,0,1,27,27,regulation of transcription by RNA polymerase II,BP,0
GO:0006366,0,1,11,11,transcription by RNA polymerase II,BP,0
GO:0006396,0,1,8,8,RNA processing,BP,0
GO:0006397,0,1,6,6,mRNA processing,BP,0
GO:0006417,0,1,6,6,regulation of translation,BP,0
GO:0006457,0,1,12,12,protein folding,BP,0
GO:0006468,0,1,9,9,protein phosphorylation,BP,0
GO:0006469,0,1,6,6,negative regulation of protein kinase activity,BP,0
GO:0006508,0,1,18,18,proteolysis,BP,0
GO:0006511,0,1,9,9,ubiquitin-dependent protein catabolic process,BP,0
GO:0006518,0,1,7,7,peptide metabolic process,BP,0
GO:0006629,0,1,8,8,lipid metabolic process,BP,0
GO:0006725,0,1,30,30,cellular aromatic compound metabolic process,BP,0
GO:0006793,0,1,15,15,phosphorus metabolic process,BP,0
GO:0006796,0,1,15,15,phosphate-containing compound metabolic process,BP,0
GO:0006810,0,1,36,36,transport,BP,0
GO:0006811,0,1,6,6,ion transport,BP,0
GO:0006873,0,1,12,12,cellular ion homeostasis,BP,0
GO:0006875,0,1,6,6,cellular metal ion homeostasis,BP,0
GO:0006886,0,1,9,9,intracellular protein transport,BP,0
GO:0006887,0,1,11,11,exocytosis,BP,0
GO:0006897,0,1,12,12,endocytosis,BP,0
GO:0006913,0,1,6,6,nucleocytoplasmic transport,BP,0
GO:0006915,0,1,9,9,apoptotic process,BP,0
GO:0006935,0,1,7,7,chemotaxis,BP,0
GO:0006950,0,1,48,48,response to stress,BP,0
GO:0006952,0,1,13,13,defense response,BP,0
GO:0006955,0,1,15,15,immune response,BP,0
GO:0006974,0,1,7,7,cellular response to DNA damage stimulus,BP,0
GO:0006979,0,1,7,7,response to oxidative stress,BP,0
GO:0006986,0,1,14,14,response to unfolded protein,BP,0
GO:0006996,0,1,26,26,organelle organization,BP,0
GO:0007010,0,1,8,8,cytoskeleton organization,BP,0
GO:0007017,0,1,7,7,microtubule-based process,BP,0
GO:0007049,0,1,9,9,cell cycle,BP,0
GO:0007154,0,1,36,36,cell communication,BP,0
GO:0007155,0,1,6,6,cell adhesion,BP,0
GO:0007162,0,1,6,6,negative regulation of cell adhesion,BP,0
GO:0007165,0,1,33,33,signal transduction,BP,0
GO:0007166,0,1,19,19,cell surface receptor signaling pathway,BP,0
GO:0007267,0,1,7,7,cell-cell signaling,BP,0
GO:0007275,0,1,48,48,multicellular organism development,BP,0
GO:0007276,0,1,12,12,gamete generation,BP,0
GO:0007281,0,1,9,9,germ cell development,BP,0
GO:0007292,0,1,9,9,female gamete generation,BP,0
GO:0007369,0,1,7,7,gastrulation,BP,0
GO:0007389,0,1,11,11,pattern specification process,BP,0
GO:0007399,0,1,25,25,nervous system development,BP,0
GO:0007409,0,1,7,7,axonogenesis,BP,0
GO:0007417,0,1,15,15,central nervous system development,BP,0
GO:0007420,0,1,13,13,brain development,BP,0
GO:0007423,0,1,13,13,sensory organ development,BP,0
GO:0007517,0,1,8,8,muscle organ development,BP,0
GO:0007519,0,1,6,6,skeletal muscle tissue development,BP,0
GO:0007548,0,1,6,6,sex differentiation,BP,0
GO:0007568,0,1,12,12,aging,BP,0
GO:0007600,0,1,6,6,sensory perception,BP,0
GO:0007610,0,1,7,7,behavior,BP,0
GO:0008015,0,1,8,8,blood circulation,BP,0
GO:0008104,0,1,17,17,protein localization,BP,0
GO:0008219,0,1,10,10,cell death,BP,0
GO:0008284,0,1,7,7,positive regulation of cell population proliferation,BP,0
GO:0008285,0,1,8,8,negative regulation of cell population proliferation,BP,0
GO:0008340,0,1,7,7,determination of adult lifespan,BP,0
GO:0008380,0,1,6,6,RNA splicing,BP,0
GO:0008610,0,1,7,7,lipid biosynthetic process,BP,0
GO:0009056,0,1,19,19,catabolic process,BP,0
GO:0009057,0,1,16,16,macromolecule catabolic process,BP,0
GO:0009058,0,1,28,28,biosynthetic process,BP,0
GO:0009059,0,1,17,17,macromolecule biosynthetic process,BP,0
GO:0009266,0,1,13,13,response to temperature stimulus,BP,0
GO:0009408,0,1,11,11,response to heat,BP,0
GO:0009605,0,1,29,29,response to external stimulus,BP,0
GO:0009607,0,1,18,18,response to biotic stimulus,BP,0
GO:0009611,0,1,12,12,response to wounding,BP,0
GO:0009612,0,1,6,6,response to mechanical stimulus,BP,0
GO:0009615,0,1,9,9,response to virus,BP,0
GO:0009617,0,1,9,9,response to bacterium,BP,0
GO:0009628,0,1,21,21,response to abiotic stimulus,BP,0
GO:0009636,0,1,20,20,response to toxic substance,BP,0
GO:0009653,0,1,26,26,anatomical structure morphogenesis,BP,0
GO:0009719,0,1,12,12,response to endogenous stimulus,BP,0
GO:0009725,0,1,10,10,response to hormone,BP,0
GO:0009790,0,1,17,17,embryo development,BP,0
GO:0009791,0,1,8,8,post-embryonic development,BP,0
GO:0009792,0,1,11,11,embryo development ending in birth or egg hatching,BP,0
GO:0009880,0,1,7,7,embryonic pattern specification,BP,0
GO:0009887,0,1,11,11,animal organ morphogenesis,BP,0
GO:0009888,0,1,19,19,tissue development,BP,0
GO:0009889,0,1,45,45,regulation of biosynthetic process,BP,0
GO:0009890,0,1,18,18,negative regulation of biosynthetic process,BP,0
GO:0009891,0,1,32,32,positive regulation of biosynthetic process,BP,0
GO:0009892,0,1,31,31,negative regulation of metabolic process,BP,0
GO:0009893,0,1,42,42,positive regulation of metabolic process,BP,0
GO:0009894,0,1,10,10,regulation of catabolic process,BP,0
GO:0009952,0,1,7,7,anterior/posterior pattern specification,BP,0
GO:0009966,0,1,27,27,regulation of signal transduction,BP,0
GO:0009967,0,1,7,7,positive regulation of signal transduction,BP,0
GO:0009968,0,1,17,17,negative regulation of signal transduction,BP,0
GO:0009991,0,1,10,10,response to extracellular stimulus,BP,0
GO:0010033,0,1,48,48,response to organic substance,BP,0
GO:0010035,0,1,12,12,response to inorganic substance,BP,0
GO:0010038,0,1,7,7,response to metal ion,BP,0
GO:0010243,0,1,14,14,response to organonitrogen compound,BP,0
GO:0010256,0,1,6,6,endomembrane system organization,BP,0
GO:0010259,0,1,7,7,multicellular organism aging,BP,0
GO:0010467,0,1,21,21,gene expression,BP,0
GO:0010468,0,1,44,44,regulation of gene expression,BP,0
GO:0010556,0,1,45,45,regulation of macromolecule biosynthetic process,BP,0
GO:0010557,0,1,32,32,positive regulation of macromolecule biosynthetic process,BP,0
GO:0010558,0,1,17,17,negative regulation of macromolecule biosynthetic process,BP,0
GO:0010562,0,1,8,8,positive regulation of phosphorus metabolic process,BP,0
GO:0010563,0,1,7,7,negative regulation of phosphorus metabolic process,BP,0
GO:0010604,0,1,42,42,positive regulation of macromolecule metabolic process,BP,0
GO:0010605,0,1,29,29,negative regulation of macromolecule metabolic process,BP,0
GO:0010608,0,1,13,13,post-transcriptional regulation of gene expression,BP,0
GO:0010628,0,1,34,34,positive regulation of gene expression,BP,0
