#,Date-Time (HST),Ch: 1 - Temperature   (°C),Host Connected,End of File
59,06/17/2023 00:00:00,31.615,,
60,06/17/2023 00:10:00,31.636,,
61,06/17/2023 00:20:00,31.679,,
62,06/17/2023 00:30:00,31.679,,
63,06/17/2023 00:40:00,31.733,,
64,06/17/2023 00:50:00,31.786,,
65,06/17/2023 01:00:00,31.808,,
66,06/17/2023 01:10:00,31.819,,
67,06/17/2023 01:20:00,31.786,,
68,06/17/2023 01:30:00,31.765,,
69,06/17/2023 01:40:00,31.733,,
70,06/17/2023 01:50:00,31.679,,
71,06/17/2023 02:00:00,31.647,,
72,06/17/2023 02:10:00,31.647,,
73,06/17/2023 02:20:00,31.679,,
74,06/17/2023 02:30:00,31.765,,
75,06/17/2023 02:40:00,31.765,,
76,06/17/2023 02:50:00,31.744,,
77,06/17/2023 03:00:00,31.701,,
78,06/17/2023 03:10:00,31.647,,
79,06/17/2023 03:20:00,31.658,,
80,06/17/2023 03:30:00,31.218,,
81,06/17/2023 03:40:00,32.687,,
82,06/17/2023 03:50:00,32.816,,
83,06/17/2023 04:00:00,32.398,,
84,06/17/2023 04:10:00,32.108,,
85,06/17/2023 04:20:00,31.947,,
86,06/17/2023 04:30:00,31.840,,
87,06/17/2023 04:40:00,31.786,,
88,06/17/2023 04:50:00,31.722,,
89,06/17/2023 05:00:00,31.679,,
90,06/17/2023 05:10:00,31.658,,
91,06/17/2023 05:20:00,31.593,,
92,06/17/2023 05:30:00,31.615,,
93,06/17/2023 05:40:00,31.604,,
94,06/17/2023 05:50:00,31.711,,
95,06/17/2023 06:00:00,31.765,,
96,06/17/2023 06:10:00,31.786,,
97,06/17/2023 06:20:00,31.765,,
98,06/17/2023 06:30:00,31.711,,
99,06/17/2023 06:40:00,31.658,,
100,06/17/2023 06:50:00,31.658,,
101,06/17/2023 07:00:00,31.765,,
102,06/17/2023 07:10:00,31.797,,
103,06/17/2023 07:20:00,31.776,,
104,06/17/2023 07:30:00,31.733,,
105,06/17/2023 07:40:00,31.679,,
106,06/17/2023 07:50:00,31.647,,
107,06/17/2023 08:00:00,31.626,,
108,06/17/2023 08:06:47,,Logged,
109,06/17/2023 08:10:00,31.486,,
110,06/17/2023 08:20:00,31.465,,
111,06/17/2023 08:30:00,32.451,,
112,06/17/2023 08:40:00,33.052,,
113,06/17/2023 08:50:00,31.658,,
114,06/17/2023 09:00:00,31.025,,
115,06/17/2023 09:10:00,30.682,,
116,06/17/2023 09:20:00,30.499,,
117,06/17/2023 09:30:00,30.371,,
118,06/17/2023 09:40:00,30.296,,
119,06/17/2023 09:50:00,30.263,,
120,06/17/2023 10:00:00,30.242,,
121,06/17/2023 10:10:00,30.210,,
122,06/17/2023 10:20:00,30.210,,
123,06/17/2023 10:30:00,30.221,,
124,06/17/2023 10:40:00,30.242,,
125,06/17/2023 10:50:00,30.242,,
126,06/17/2023 11:00:00,30.253,,
127,06/17/2023 11:10:00,30.242,,
128,06/17/2023 11:20:00,30.242,,
129,06/17/2023 11:30:00,29.802,,
130,06/17/2023 11:40:00,29.652,,
131,06/17/2023 11:50:00,29.566,,
132,06/17/2023 12:00:00,29.523,,
133,06/17/2023 12:10:00,29.491,,
134,06/17/2023 12:20:00,29.481,,
135,06/17/2023 12:30:00,29.491,,
136,06/17/2023 12:40:00,29.491,,
137,06/17/2023 12:50:00,29.491,,
138,06/17/2023 13:00:00,29.491,,
139,06/17/2023 13:10:00,29.481,,
140,06/17/2023 13:20:00,29.481,,
141,06/17/2023 13:30:00,29.470,,
142,06/17/2023 13:40:00,29.481,,
143,06/17/2023 13:50:00,29.502,,
144,06/17/2023 14:00:00,29.620,,
145,06/17/2023 14:10:00,29.727,,
146,06/17/2023 14:20:00,29.802,,
147,06/17/2023 14:30:00,29.867,,
148,06/17/2023 14:40:00,29.899,,
149,06/17/2023 14:50:00,29.920,,
150,06/17/2023 15:00:00,29.920,,
151,06/17/2023 15:10:00,29.920,,
152,06/17/2023 15:20:00,29.910,,
153,06/17/2023 15:30:00,29.920,,
154,06/17/2023 15:40:00,29.910,,
155,06/17/2023 15:50:00,29.910,,
156,06/17/2023 16:00:00,29.910,,
157,06/17/2023 16:10:00,29.834,,
158,06/17/2023 16:20:00,29.684,,
159,06/17/2023 16:30:00,29.716,,
160,06/17/2023 16:40:00,29.738,,
161,06/17/2023 16:50:00,29.749,,
162,06/17/2023 17:00:00,29.577,,
163,06/17/2023 17:10:00,29.234,,
164,06/17/2023 17:20:00,29.234,,
165,06/17/2023 17:30:00,29.255,,
166,06/17/2023 17:40:00,29.266,,
167,06/17/2023 17:50:00,29.277,,
168,06/17/2023 18:00:00,29.330,,
169,06/17/2023 18:10:00,29.384,,
170,06/17/2023 18:20:00,29.427,,
171,06/17/2023 18:30:00,29.481,,
172,06/17/2023 18:40:00,29.523,,
173,06/17/2023 18:50:00,29.545,,
174,06/17/2023 19:00:00,29.545,,
175,06/17/2023 19:10:00,29.545,,
176,06/17/2023 19:20:00,29.545,,
177,06/17/2023 19:30:00,29.545,,
178,06/17/2023 19:40:00,29.556,,
179,06/17/2023 19:50:00,29.577,,
180,06/17/2023 20:00:00,29.577,,
181,06/17/2023 20:10:00,29.534,,
182,06/17/2023 20:20:00,29.652,,
183,06/17/2023 20:30:00,29.738,,
184,06/17/2023 20:40:00,29.802,,
185,06/17/2023 20:50:00,29.867,,
186,06/17/2023 21:00:00,29.920,,
187,06/17/2023 21:10:00,29.963,,
188,06/17/2023 21:20:00,30.006,,
189,06/17/2023 21:30:00,30.060,,
190,06/17/2023 21:40:00,30.103,,
191,06/17/2023 21:50:00,30.156,,
192,06/17/2023 22:00:00,30.178,,
193,06/17/2023 22:10:00,30.188,,
194,06/17/2023 22:20:00,30.188,,
195,06/17/2023 22:30:00,30.199,,
196,06/17/2023 22:40:00,30.210,,
197,06/17/2023 22:50:00,30.199,,
198,06/17/2023 23:00:00,30.199,,
199,06/17/2023 23:10:00,30.199,,
200,06/17/2023 23:20:00,30.178,,
201,06/17/2023 23:30:00,30.145,,
202,06/17/2023 23:40:00,30.049,,
203,06/17/2023 23:50:00,29.202,,
204,06/18/2023 00:00:00,28.912,,
205,06/18/2023 00:10:00,29.652,,
206,06/18/2023 00:20:00,29.674,,
207,06/18/2023 00:30:00,29.781,,
208,06/18/2023 00:40:00,29.824,,
209,06/18/2023 00:50:00,29.888,,
210,06/18/2023 01:00:00,29.985,,
211,06/18/2023 01:10:00,30.017,,
212,06/18/2023 01:20:00,30.070,,
213,06/18/2023 01:30:00,30.124,,
214,06/18/2023 01:40:00,29.877,,
215,06/18/2023 01:50:00,29.942,,
216,06/18/2023 02:00:00,30.081,,
217,06/18/2023 02:10:00,30.199,,
218,06/18/2023 02:20:00,30.253,,
219,06/18/2023 02:30:00,29.899,,
220,06/18/2023 02:40:00,30.006,,
221,06/18/2023 02:50:00,30.124,,
222,06/18/2023 03:00:00,30.092,,
223,06/18/2023 03:10:00,30.103,,
224,06/18/2023 03:20:00,30.092,,
225,06/18/2023 03:30:00,30.070,,
226,06/18/2023 03:40:00,30.006,,
227,06/18/2023 03:50:00,30.006,,
228,06/18/2023 04:00:00,29.963,,
229,06/18/2023 04:10:00,30.038,,
230,06/18/2023 04:20:00,30.070,,
231,06/18/2023 04:30:00,29.802,,
232,06/18/2023 04:40:00,29.920,,
233,06/18/2023 04:50:00,29.995,,
234,06/18/2023 05:00:00,30.049,,
235,06/18/2023 05:10:00,30.070,,
236,06/18/2023 05:20:00,30.092,,
237,06/18/2023 05:30:00,30.103,,
238,06/18/2023 05:40:00,30.092,,
239,06/18/2023 05:50:00,30.081,,
240,06/18/2023 06:00:00,30.017,,
241,06/18/2023 06:10:00,30.017,,
242,06/18/2023 06:20:00,29.867,,
243,06/18/2023 06:30:00,29.813,,
244,06/18/2023 06:40:00,29.813,,
245,06/18/2023 06:50:00,29.910,,
246,06/18/2023 07:00:00,29.577,,
247,06/18/2023 07:10:00,29.523,,
248,06/18/2023 07:20:00,29.609,,
249,06/18/2023 07:30:00,29.631,,
250,06/18/2023 07:40:00,29.641,,
251,06/18/2023 07:50:00,29.781,,
252,06/18/2023 08:00:00,29.920,,
253,06/18/2023 08:10:00,30.028,,
254,06/18/2023 08:20:00,30.092,,
255,06/18/2023 08:30:00,30.124,,
256,06/18/2023 08:40:00,30.145,,
257,06/18/2023 08:50:00,30.103,,
258,06/18/2023 09:00:00,30.113,,
259,06/18/2023 09:10:00,30.124,,
260,06/18/2023 09:20:00,30.060,,
261,06/18/2023 09:30:00,30.060,,
262,06/18/2023 09:40:00,30.060,,
263,06/18/2023 09:50:00,30.049,,
264,06/18/2023 10:00:00,29.974,,
265,06/18/2023 10:10:00,29.931,,
266,06/18/2023 10:20:00,30.381,,
267,06/18/2023 10:30:00,30.542,,
268,06/18/2023 10:33:15,,Logged,
269,06/18/2023 10:40:00,30.339,,
270,06/18/2023 10:50:00,29.974,,
271,06/18/2023 11:00:00,29.802,,
272,06/18/2023 11:10:00,29.738,,
273,06/18/2023 11:20:00,29.695,,
274,06/18/2023 11:30:00,29.663,,
275,06/18/2023 11:40:00,29.620,,
276,06/18/2023 11:50:00,29.523,,
277,06/18/2023 12:00:00,29.534,,
278,06/18/2023 12:10:00,29.545,,
279,06/18/2023 12:20:00,29.577,,
280,06/18/2023 12:30:00,29.609,,
281,06/18/2023 12:40:00,29.588,,
282,06/18/2023 12:50:00,29.588,,
283,06/18/2023 13:00:00,29.534,,
284,06/18/2023 13:10:00,29.523,,
285,06/18/2023 13:20:00,29.545,,
286,06/18/2023 13:30:00,29.577,,
287,06/18/2023 13:40:00,29.609,,
288,06/18/2023 13:50:00,29.631,,
289,06/18/2023 14:00:00,29.663,,
290,06/18/2023 14:10:00,29.609,,
291,06/18/2023 14:20:00,29.523,,
292,06/18/2023 14:30:00,29.502,,
293,06/18/2023 14:40:00,29.459,,
294,06/18/2023 14:50:00,29.448,,
295,06/18/2023 15:00:00,29.481,,
296,06/18/2023 15:10:00,29.513,,
297,06/18/2023 15:20:00,29.405,,
298,06/18/2023 15:30:00,29.352,,
299,06/18/2023 15:40:00,29.438,,
300,06/18/2023 15:50:00,29.502,,
301,06/18/2023 16:00:00,29.534,,
302,06/18/2023 16:10:00,29.502,,
303,06/18/2023 16:20:00,29.459,,
304,06/18/2023 16:30:00,29.448,,
305,06/18/2023 16:40:00,29.491,,
306,06/18/2023 16:50:00,29.523,,
307,06/18/2023 17:00:00,29.545,,
308,06/18/2023 17:10:00,29.566,,
309,06/18/2023 17:20:00,29.566,,
310,06/18/2023 17:30:00,29.545,,
311,06/18/2023 17:40:00,29.545,,
312,06/18/2023 17:50:00,29.566,,
313,06/18/2023 18:00:00,29.577,,
314,06/18/2023 18:10:00,29.448,,
315,06/18/2023 18:20:00,29.341,,
316,06/18/2023 18:30:00,29.287,,
317,06/18/2023 18:40:00,28.987,,
318,06/18/2023 18:50:00,28.623,,
319,06/18/2023 19:00:00,28.462,,
320,06/18/2023 19:10:00,28.397,,
321,06/18/2023 19:20:00,28.376,,
322,06/18/2023 19:30:00,28.408,,
323,06/18/2023 19:40:00,28.472,,
324,06/18/2023 19:50:00,28.494,,
325,06/18/2023 20:00:00,28.483,,
326,06/18/2023 20:10:00,28.505,,
327,06/18/2023 20:20:00,28.558,,
328,06/18/2023 20:30:00,28.569,,
329,06/18/2023 20:40:00,28.569,,
330,06/18/2023 20:50:00,28.655,,
331,06/18/2023 21:00:00,29.084,,
332,06/18/2023 21:10:00,29.277,,
333,06/18/2023 21:20:00,29.330,,
334,06/18/2023 21:30:00,29.416,,
335,06/18/2023 21:40:00,29.438,,
336,06/18/2023 21:50:00,29.384,,
337,06/18/2023 22:00:00,29.320,,
338,06/18/2023 22:10:00,29.287,,
339,06/18/2023 22:20:00,29.277,,
340,06/18/2023 22:30:00,29.266,,
341,06/18/2023 22:40:00,29.202,,
342,06/18/2023 22:50:00,29.169,,
343,06/18/2023 23:00:00,29.127,,
344,06/18/2023 23:10:00,28.987,,
345,06/18/2023 23:20:00,28.891,,
346,06/18/2023 23:30:00,28.880,,
347,06/18/2023 23:40:00,28.826,,
348,06/18/2023 23:50:00,28.816,,
349,06/19/2023 00:00:00,28.826,,
350,06/19/2023 00:10:00,28.805,,
351,06/19/2023 00:20:00,28.762,,
352,06/19/2023 00:30:00,28.794,,
353,06/19/2023 00:40:00,28.794,,
354,06/19/2023 00:50:00,28.773,,
355,06/19/2023 01:00:00,28.740,,
356,06/19/2023 01:10:00,28.794,,
357,06/19/2023 01:20:00,28.773,,
358,06/19/2023 01:30:00,28.740,,
359,06/19/2023 01:40:00,28.783,,
360,06/19/2023 01:50:00,28.783,,
361,06/19/2023 02:00:00,28.740,,
362,06/19/2023 02:10:00,28.773,,
363,06/19/2023 02:20:00,28.783,,
364,06/19/2023 02:30:00,28.762,,
365,06/19/2023 02:40:00,28.773,,
366,06/19/2023 02:50:00,28.740,,
367,06/19/2023 03:00:00,28.708,,
368,06/19/2023 03:10:00,28.773,,
369,06/19/2023 03:20:00,28.751,,
370,06/19/2023 03:30:00,28.740,,
371,06/19/2023 03:40:00,28.816,,
372,06/19/2023 03:50:00,28.783,,
373,06/19/2023 04:00:00,28.762,,
374,06/19/2023 04:10:00,28.783,,
375,06/19/2023 04:20:00,28.687,,
376,06/19/2023 04:30:00,28.665,,
377,06/19/2023 04:40:00,28.655,,
378,06/19/2023 04:50:00,28.623,,
379,06/19/2023 05:00:00,28.601,,
380,06/19/2023 05:10:00,28.655,,
381,06/19/2023 05:20:00,28.655,,
382,06/19/2023 05:30:00,28.633,,
383,06/19/2023 05:40:00,28.623,,
384,06/19/2023 05:50:00,28.655,,
385,06/19/2023 06:00:00,28.655,,
386,06/19/2023 06:10:00,28.633,,
387,06/19/2023 06:20:00,28.644,,
388,06/19/2023 06:30:00,28.676,,
389,06/19/2023 06:40:00,28.655,,
390,06/19/2023 06:50:00,28.623,,
391,06/19/2023 07:00:00,28.655,,
392,06/19/2023 07:10:00,28.665,,
393,06/19/2023 07:20:00,28.655,,
394,06/19/2023 07:30:00,28.633,,
395,06/19/2023 07:40:00,28.612,,
396,06/19/2023 07:50:00,28.612,,
397,06/19/2023 08:00:00,28.590,,
398,06/19/2023 08:10:00,28.590,,
399,06/19/2023 08:20:00,28.580,,
400,06/19/2023 08:30:00,28.580,,
401,06/19/2023 08:40:00,28.569,,
402,06/19/2023 08:50:00,28.569,,
403,06/19/2023 09:00:00,28.569,,
404,06/19/2023 09:10:00,28.547,,
405,06/19/2023 09:20:00,28.526,,
406,06/19/2023 09:30:00,28.537,,
407,06/19/2023 09:40:00,28.537,,
408,06/19/2023 09:50:00,28.547,,
409,06/19/2023 10:00:00,28.558,,
410,06/19/2023 10:10:00,28.558,,
411,06/19/2023 10:20:00,28.558,,
412,06/19/2023 10:30:00,28.569,,
413,06/19/2023 10:40:00,28.580,,
414,06/19/2023 10:50:00,28.590,,
415,06/19/2023 11:00:00,28.547,,
416,06/19/2023 11:10:00,28.526,,
417,06/19/2023 11:20:00,28.569,,
418,06/19/2023 11:30:00,28.590,,
419,06/19/2023 11:40:00,28.601,,
420,06/19/2023 11:50:00,28.623,,
421,06/19/2023 12:00:00,28.633,,
422,06/19/2023 12:10:00,28.655,,
423,06/19/2023 12:20:00,28.655,,
424,06/19/2023 12:30:00,28.676,,
425,06/19/2023 12:40:00,28.676,,
426,06/19/2023 12:50:00,28.687,,
427,06/19/2023 13:00:00,28.687,,
428,06/19/2023 13:10:00,28.676,,
429,06/19/2023 13:20:00,28.665,,
430,06/19/2023 13:30:00,28.676,,
431,06/19/2023 13:40:00,28.569,,
432,06/19/2023 13:50:00,28.580,,
433,06/19/2023 14:00:00,28.623,,
434,06/19/2023 14:10:00,28.644,,
435,06/19/2023 14:20:00,28.665,,
436,06/19/2023 14:30:00,28.676,,
437,06/19/2023 14:40:00,28.676,,
438,06/19/2023 14:50:00,28.687,,
439,06/19/2023 15:00:00,28.687,,
440,06/19/2023 15:10:00,28.687,,
441,06/19/2023 15:20:00,28.687,,
442,06/19/2023 15:30:00,28.687,,
443,06/19/2023 15:40:00,28.687,,
444,06/19/2023 15:50:00,28.687,,
445,06/19/2023 16:00:00,28.687,,
446,06/19/2023 16:10:00,28.687,,
447,06/19/2023 16:20:00,28.687,,
448,06/19/2023 16:30:00,28.676,,
449,06/19/2023 16:40:00,28.655,,
450,06/19/2023 16:50:00,28.665,,
451,06/19/2023 17:00:00,28.708,,
452,06/19/2023 17:10:00,28.708,,
453,06/19/2023 17:20:00,28.708,,
454,06/19/2023 17:30:00,28.730,,
455,06/19/2023 17:40:00,28.719,,
456,06/19/2023 17:50:00,28.730,,
457,06/19/2023 18:00:00,28.719,,
458,06/19/2023 18:10:00,28.612,,
459,06/19/2023 18:20:00,28.698,,
460,06/19/2023 18:30:00,28.655,,
461,06/19/2023 18:40:00,28.569,,
462,06/19/2023 18:50:00,28.569,,
463,06/19/2023 19:00:00,28.580,,
464,06/19/2023 19:10:00,28.601,,
465,06/19/2023 19:20:00,28.623,,
466,06/19/2023 19:30:00,28.633,,
467,06/19/2023 19:40:00,28.644,,
468,06/19/2023 19:50:00,28.655,,
469,06/19/2023 20:00:00,28.665,,
470,06/19/2023 20:10:00,28.655,,
471,06/19/2023 20:20:00,28.665,,
472,06/19/2023 20:30:00,28.698,,
473,06/19/2023 20:40:00,28.719,,
474,06/19/2023 20:50:00,28.740,,
475,06/19/2023 21:00:00,28.762,,
476,06/19/2023 21:10:00,28.773,,
477,06/19/2023 21:20:00,28.762,,
478,06/19/2023 21:30:00,28.740,,
479,06/19/2023 21:40:00,28.740,,
480,06/19/2023 21:50:00,28.740,,
481,06/19/2023 22:00:00,28.783,,
482,06/19/2023 22:10:00,28.783,,
483,06/19/2023 22:20:00,28.773,,
484,06/19/2023 22:30:00,28.708,,
485,06/19/2023 22:40:00,28.740,,
486,06/19/2023 22:50:00,28.687,,
487,06/19/2023 23:00:00,28.601,,
488,06/19/2023 23:10:00,28.612,,
489,06/19/2023 23:20:00,28.623,,
490,06/19/2023 23:30:00,28.623,,
491,06/19/2023 23:40:00,28.612,,
492,06/19/2023 23:50:00,28.655,,
493,06/20/2023 00:00:00,28.644,,
494,06/20/2023 00:10:00,28.623,,
495,06/20/2023 00:20:00,28.676,,
496,06/20/2023 00:30:00,28.655,,
497,06/20/2023 00:40:00,28.655,,
498,06/20/2023 00:50:00,28.676,,
499,06/20/2023 01:00:00,28.655,,
500,06/20/2023 01:10:00,28.676,,
501,06/20/2023 01:20:00,28.676,,
502,06/20/2023 01:30:00,28.644,,
503,06/20/2023 01:40:00,28.676,,
504,06/20/2023 01:50:00,28.644,,
505,06/20/2023 02:00:00,28.687,,
506,06/20/2023 02:10:00,28.655,,
507,06/20/2023 02:20:00,28.687,,
508,06/20/2023 02:30:00,28.655,,
509,06/20/2023 02:40:00,28.687,,
510,06/20/2023 02:50:00,28.655,,
511,06/20/2023 03:00:00,28.687,,
512,06/20/2023 03:10:00,28.676,,
513,06/20/2023 03:20:00,28.708,,
514,06/20/2023 03:30:00,28.687,,
515,06/20/2023 03:40:00,28.708,,
516,06/20/2023 03:50:00,28.698,,
517,06/20/2023 04:00:00,28.708,,
518,06/20/2023 04:10:00,28.719,,
519,06/20/2023 04:20:00,28.698,,
520,06/20/2023 04:30:00,28.719,,
521,06/20/2023 04:40:00,28.708,,
522,06/20/2023 04:50:00,28.708,,
523,06/20/2023 05:00:00,28.730,,
524,06/20/2023 05:10:00,28.719,,
525,06/20/2023 05:20:00,28.708,,
526,06/20/2023 05:30:00,28.708,,
527,06/20/2023 05:40:00,28.740,,
528,06/20/2023 05:50:00,28.740,,
529,06/20/2023 06:00:00,28.740,,
530,06/20/2023 06:10:00,28.730,,
531,06/20/2023 06:20:00,28.740,,
532,06/20/2023 06:30:00,28.740,,
533,06/20/2023 06:40:00,28.751,,
534,06/20/2023 06:50:00,28.751,,
535,06/20/2023 07:00:00,28.719,,
536,06/20/2023 07:10:00,28.740,,
537,06/20/2023 07:20:00,28.719,,
538,06/20/2023 07:30:00,28.708,,
539,06/20/2023 07:40:00,28.698,,
540,06/20/2023 07:50:00,28.687,,
541,06/20/2023 08:00:00,28.633,,
542,06/20/2023 08:10:00,28.687,,
543,06/20/2023 08:20:00,28.665,,
544,06/20/2023 08:30:00,28.655,,
545,06/20/2023 08:40:00,28.687,,
546,06/20/2023 08:50:00,28.655,,
547,06/20/2023 09:00:00,28.633,,
548,06/20/2023 09:10:00,28.655,,
549,06/20/2023 09:20:00,28.665,,
550,06/20/2023 09:30:00,28.655,,
551,06/20/2023 09:40:00,28.633,,
552,06/20/2023 09:50:00,28.612,,
553,06/20/2023 10:00:00,28.601,,
554,06/20/2023 10:10:00,28.612,,
555,06/20/2023 10:20:00,28.623,,
556,06/20/2023 10:30:00,28.633,,
557,06/20/2023 10:40:00,28.633,,
558,06/20/2023 10:50:00,28.623,,
559,06/20/2023 11:00:00,28.623,,
560,06/20/2023 11:10:00,28.601,,
561,06/20/2023 11:20:00,28.612,,
562,06/20/2023 11:30:00,28.633,,
563,06/20/2023 11:40:00,28.633,,
564,06/20/2023 11:50:00,28.623,,
565,06/20/2023 12:00:00,28.601,,
566,06/20/2023 12:10:00,28.623,,
567,06/20/2023 12:20:00,28.655,,
568,06/20/2023 12:30:00,28.644,,
569,06/20/2023 12:40:00,28.623,,
570,06/20/2023 12:50:00,28.623,,
571,06/20/2023 13:00:00,28.590,,
572,06/20/2023 13:10:00,28.580,,
573,06/20/2023 13:20:00,28.601,,
574,06/20/2023 13:30:00,28.612,,
575,06/20/2023 13:40:00,28.655,,
576,06/20/2023 13:50:00,28.655,,
577,06/20/2023 14:00:00,28.708,,
578,06/20/2023 14:10:00,28.708,,
579,06/20/2023 14:20:00,28.719,,
580,06/20/2023 14:25:37,,Logged,Logged
