#,Date-Time (HST),Ch: 1 - Temperature   (°C),Host Connected,End of File
82,06/17/2023 03:50:00,27.657,,
83,06/17/2023 04:00:00,28.226,,
84,06/17/2023 04:10:00,28.022,,
85,06/17/2023 04:20:00,28.204,,
86,06/17/2023 04:30:00,28.226,,
87,06/17/2023 04:40:00,27.936,,
88,06/17/2023 04:50:00,28.344,,
89,06/17/2023 05:00:00,28.097,,
90,06/17/2023 05:10:00,28.365,,
91,06/17/2023 05:20:00,28.247,,
92,06/17/2023 05:30:00,27.968,,
93,06/17/2023 05:40:00,28.344,,
94,06/17/2023 05:50:00,28.065,,
95,06/17/2023 06:00:00,28.387,,
96,06/17/2023 06:10:00,28.204,,
97,06/17/2023 06:20:00,28.247,,
98,06/17/2023 06:30:00,28.290,,
99,06/17/2023 06:40:00,27.990,,
100,06/17/2023 06:50:00,28.365,,
101,06/17/2023 07:00:00,28.108,,
102,06/17/2023 07:10:00,28.429,,
103,06/17/2023 07:20:00,28.183,,
104,06/17/2023 07:30:00,28.419,,
105,06/17/2023 07:40:00,28.247,,
106,06/17/2023 07:50:00,28.033,,
107,06/17/2023 08:00:00,28.344,,
108,06/17/2023 08:06:50,,Logged,
109,06/17/2023 08:10:00,27.990,,
110,06/17/2023 08:20:00,29.084,,
111,06/17/2023 08:30:00,29.245,,
112,06/17/2023 08:40:00,28.429,,
113,06/17/2023 08:50:00,27.550,,
114,06/17/2023 09:00:00,27.078,,
115,06/17/2023 09:10:00,26.842,,
116,06/17/2023 09:20:00,26.746,,
117,06/17/2023 09:30:00,26.724,,
118,06/17/2023 09:40:00,26.638,,
119,06/17/2023 09:50:00,26.724,,
120,06/17/2023 10:00:00,26.595,,
121,06/17/2023 10:10:00,26.724,,
122,06/17/2023 10:20:00,26.585,,
123,06/17/2023 10:30:00,26.724,,
124,06/17/2023 10:40:00,26.638,,
125,06/17/2023 10:50:00,26.724,,
126,06/17/2023 11:00:00,26.713,,
127,06/17/2023 11:10:00,26.724,,
128,06/17/2023 11:20:00,26.756,,
129,06/17/2023 11:30:00,26.553,,
130,06/17/2023 11:40:00,26.617,,
131,06/17/2023 11:50:00,26.638,,
132,06/17/2023 12:00:00,26.563,,
133,06/17/2023 12:10:00,26.756,,
134,06/17/2023 12:20:00,26.692,,
135,06/17/2023 12:30:00,26.810,,
136,06/17/2023 12:40:00,26.799,,
137,06/17/2023 12:50:00,26.713,,
138,06/17/2023 13:00:00,26.842,,
139,06/17/2023 13:10:00,26.810,,
140,06/17/2023 13:20:00,26.724,,
141,06/17/2023 13:30:00,26.874,,
142,06/17/2023 13:40:00,26.821,,
143,06/17/2023 13:50:00,26.724,,
144,06/17/2023 14:00:00,26.842,,
145,06/17/2023 14:10:00,26.628,,
146,06/17/2023 14:20:00,26.660,,
147,06/17/2023 14:30:00,26.649,,
148,06/17/2023 14:40:00,26.553,,
149,06/17/2023 14:50:00,26.703,,
150,06/17/2023 15:00:00,26.649,,
151,06/17/2023 15:10:00,26.553,,
152,06/17/2023 15:20:00,26.703,,
153,06/17/2023 15:30:00,26.638,,
154,06/17/2023 15:40:00,26.617,,
155,06/17/2023 15:50:00,26.692,,
156,06/17/2023 16:00:00,26.606,,
157,06/17/2023 16:10:00,26.703,,
158,06/17/2023 16:20:00,26.553,,
159,06/17/2023 16:30:00,26.435,,
160,06/17/2023 16:40:00,26.595,,
161,06/17/2023 16:50:00,26.542,,
162,06/17/2023 17:00:00,26.617,,
163,06/17/2023 17:10:00,26.553,,
164,06/17/2023 17:20:00,26.617,,
165,06/17/2023 17:30:00,26.649,,
166,06/17/2023 17:40:00,26.467,,
167,06/17/2023 17:50:00,26.617,,
168,06/17/2023 18:00:00,26.553,,
169,06/17/2023 18:10:00,26.435,,
170,06/17/2023 18:20:00,26.574,,
171,06/17/2023 18:30:00,26.467,,
172,06/17/2023 18:40:00,26.563,,
173,06/17/2023 18:50:00,26.435,,
174,06/17/2023 19:00:00,26.553,,
175,06/17/2023 19:10:00,26.424,,
176,06/17/2023 19:20:00,26.542,,
177,06/17/2023 19:30:00,26.467,,
178,06/17/2023 19:40:00,26.531,,
179,06/17/2023 19:50:00,26.531,,
180,06/17/2023 20:00:00,26.499,,
181,06/17/2023 20:10:00,26.177,,
182,06/17/2023 20:20:00,25.973,,
183,06/17/2023 20:30:00,25.823,,
184,06/17/2023 20:40:00,25.705,,
185,06/17/2023 20:50:00,25.673,,
186,06/17/2023 21:00:00,25.619,,
187,06/17/2023 21:10:00,25.544,,
188,06/17/2023 21:20:00,25.566,,
189,06/17/2023 21:30:00,25.534,,
190,06/17/2023 21:40:00,25.480,,
191,06/17/2023 21:50:00,25.512,,
192,06/17/2023 22:00:00,25.480,,
193,06/17/2023 22:10:00,25.426,,
194,06/17/2023 22:20:00,25.491,,
195,06/17/2023 22:30:00,25.459,,
196,06/17/2023 22:40:00,25.405,,
197,06/17/2023 22:50:00,25.426,,
198,06/17/2023 23:00:00,25.330,,
199,06/17/2023 23:10:00,25.137,,
200,06/17/2023 23:20:00,25.351,,
201,06/17/2023 23:30:00,25.308,,
202,06/17/2023 23:40:00,25.148,,
203,06/17/2023 23:50:00,25.212,,
204,06/18/2023 00:00:00,25.169,,
205,06/18/2023 00:10:00,25.115,,
206,06/18/2023 00:20:00,25.308,,
207,06/18/2023 00:30:00,25.255,,
208,06/18/2023 00:40:00,25.351,,
209,06/18/2023 00:50:00,25.362,,
210,06/18/2023 01:00:00,25.287,,
211,06/18/2023 01:10:00,25.459,,
212,06/18/2023 01:20:00,25.394,,
213,06/18/2023 01:30:00,25.502,,
214,06/18/2023 01:40:00,25.437,,
215,06/18/2023 01:50:00,25.233,,
216,06/18/2023 02:00:00,25.437,,
217,06/18/2023 02:10:00,25.351,,
218,06/18/2023 02:20:00,25.298,,
219,06/18/2023 02:30:00,25.459,,
220,06/18/2023 02:40:00,25.426,,
221,06/18/2023 02:50:00,25.491,,
222,06/18/2023 03:00:00,25.502,,
223,06/18/2023 03:10:00,25.416,,
224,06/18/2023 03:20:00,25.523,,
225,06/18/2023 03:30:00,25.491,,
226,06/18/2023 03:40:00,25.405,,
227,06/18/2023 03:50:00,25.544,,
228,06/18/2023 04:00:00,25.469,,
229,06/18/2023 04:10:00,25.523,,
230,06/18/2023 04:20:00,25.523,,
231,06/18/2023 04:30:00,25.244,,
232,06/18/2023 04:40:00,25.405,,
233,06/18/2023 04:50:00,25.319,,
234,06/18/2023 05:00:00,25.437,,
235,06/18/2023 05:10:00,25.405,,
236,06/18/2023 05:20:00,25.319,,
237,06/18/2023 05:30:00,25.480,,
238,06/18/2023 05:40:00,25.405,,
239,06/18/2023 05:50:00,25.673,,
240,06/18/2023 06:00:00,25.630,,
241,06/18/2023 06:10:00,25.469,,
242,06/18/2023 06:20:00,25.577,,
243,06/18/2023 06:30:00,25.480,,
244,06/18/2023 06:40:00,25.577,,
245,06/18/2023 06:50:00,25.491,,
246,06/18/2023 07:00:00,25.491,,
247,06/18/2023 07:10:00,25.373,,
248,06/18/2023 07:20:00,25.351,,
249,06/18/2023 07:30:00,25.426,,
250,06/18/2023 07:40:00,25.330,,
251,06/18/2023 07:50:00,25.266,,
252,06/18/2023 08:00:00,25.169,,
253,06/18/2023 08:10:00,25.223,,
254,06/18/2023 08:20:00,25.223,,
255,06/18/2023 08:30:00,25.180,,
256,06/18/2023 08:40:00,25.308,,
257,06/18/2023 08:50:00,25.276,,
258,06/18/2023 09:00:00,25.319,,
259,06/18/2023 09:10:00,25.319,,
260,06/18/2023 09:20:00,25.266,,
261,06/18/2023 09:30:00,25.373,,
262,06/18/2023 09:40:00,25.330,,
263,06/18/2023 09:50:00,25.373,,
264,06/18/2023 10:00:00,25.405,,
265,06/18/2023 10:10:00,25.330,,
266,06/18/2023 10:20:00,25.287,,
267,06/18/2023 10:30:00,25.534,,
268,06/18/2023 10:33:08,,Logged,
269,06/18/2023 10:40:00,25.426,,
270,06/18/2023 10:50:00,25.308,,
271,06/18/2023 11:00:00,25.233,,
272,06/18/2023 11:10:00,25.362,,
273,06/18/2023 11:20:00,25.330,,
274,06/18/2023 11:30:00,25.266,,
275,06/18/2023 11:40:00,25.298,,
276,06/18/2023 11:50:00,25.351,,
277,06/18/2023 12:00:00,25.298,,
278,06/18/2023 12:10:00,25.223,,
279,06/18/2023 12:20:00,25.319,,
280,06/18/2023 12:30:00,25.341,,
281,06/18/2023 12:40:00,25.276,,
282,06/18/2023 12:50:00,25.223,,
283,06/18/2023 13:00:00,25.351,,
284,06/18/2023 13:10:00,25.319,,
285,06/18/2023 13:20:00,25.244,,
286,06/18/2023 13:30:00,25.341,,
287,06/18/2023 13:40:00,25.351,,
288,06/18/2023 13:50:00,25.287,,
289,06/18/2023 14:00:00,25.223,,
290,06/18/2023 14:10:00,25.362,,
291,06/18/2023 14:20:00,25.341,,
292,06/18/2023 14:30:00,25.223,,
293,06/18/2023 14:40:00,25.212,,
294,06/18/2023 14:50:00,25.351,,
295,06/18/2023 15:00:00,25.330,,
296,06/18/2023 15:10:00,25.266,,
297,06/18/2023 15:20:00,25.201,,
298,06/18/2023 15:30:00,25.405,,
299,06/18/2023 15:40:00,25.405,,
300,06/18/2023 15:50:00,25.341,,
301,06/18/2023 16:00:00,25.266,,
302,06/18/2023 16:10:00,25.426,,
303,06/18/2023 16:20:00,25.394,,
304,06/18/2023 16:30:00,25.212,,
305,06/18/2023 16:40:00,25.298,,
306,06/18/2023 16:50:00,25.223,,
307,06/18/2023 17:00:00,25.030,,
308,06/18/2023 17:10:00,25.062,,
309,06/18/2023 17:20:00,25.094,,
310,06/18/2023 17:30:00,25.062,,
311,06/18/2023 17:40:00,25.030,,
312,06/18/2023 17:50:00,25.169,,
313,06/18/2023 18:00:00,25.148,,
314,06/18/2023 18:10:00,25.083,,
315,06/18/2023 18:20:00,25.266,,
316,06/18/2023 18:30:00,25.287,,
317,06/18/2023 18:40:00,25.233,,
318,06/18/2023 18:50:00,25.233,,
319,06/18/2023 19:00:00,25.373,,
320,06/18/2023 19:10:00,25.341,,
321,06/18/2023 19:20:00,25.480,,
322,06/18/2023 19:30:00,25.512,,
323,06/18/2023 19:40:00,25.426,,
324,06/18/2023 19:50:00,25.437,,
325,06/18/2023 20:00:00,25.544,,
326,06/18/2023 20:10:00,25.448,,
327,06/18/2023 20:20:00,25.502,,
328,06/18/2023 20:30:00,25.544,,
329,06/18/2023 20:40:00,25.448,,
330,06/18/2023 20:50:00,25.577,,
331,06/18/2023 21:00:00,25.544,,
332,06/18/2023 21:10:00,25.405,,
333,06/18/2023 21:20:00,25.566,,
334,06/18/2023 21:30:00,25.491,,
335,06/18/2023 21:40:00,25.373,,
336,06/18/2023 21:50:00,25.555,,
337,06/18/2023 22:00:00,25.502,,
338,06/18/2023 22:10:00,25.394,,
339,06/18/2023 22:20:00,25.555,,
340,06/18/2023 22:30:00,25.512,,
341,06/18/2023 22:40:00,25.405,,
342,06/18/2023 22:50:00,25.544,,
343,06/18/2023 23:00:00,25.491,,
344,06/18/2023 23:10:00,25.330,,
345,06/18/2023 23:20:00,25.512,,
346,06/18/2023 23:30:00,25.523,,
347,06/18/2023 23:40:00,25.491,,
348,06/18/2023 23:50:00,25.609,,
349,06/19/2023 00:00:00,25.555,,
350,06/19/2023 00:10:00,25.609,,
351,06/19/2023 00:20:00,25.630,,
352,06/19/2023 00:30:00,25.544,,
353,06/19/2023 00:40:00,25.652,,
354,06/19/2023 00:50:00,25.609,,
355,06/19/2023 01:00:00,25.566,,
356,06/19/2023 01:10:00,25.641,,
357,06/19/2023 01:20:00,25.566,,
358,06/19/2023 01:30:00,25.630,,
359,06/19/2023 01:40:00,25.630,,
360,06/19/2023 01:50:00,25.544,,
361,06/19/2023 02:00:00,25.662,,
362,06/19/2023 02:10:00,25.609,,
363,06/19/2023 02:20:00,25.630,,
364,06/19/2023 02:30:00,25.641,,
365,06/19/2023 02:40:00,25.523,,
366,06/19/2023 02:50:00,25.630,,
367,06/19/2023 03:00:00,25.566,,
368,06/19/2023 03:10:00,25.577,,
369,06/19/2023 03:20:00,25.491,,
370,06/19/2023 03:30:00,25.587,,
371,06/19/2023 03:40:00,25.577,,
372,06/19/2023 03:50:00,25.437,,
373,06/19/2023 04:00:00,25.587,,
374,06/19/2023 04:10:00,25.491,,
375,06/19/2023 04:20:00,25.577,,
376,06/19/2023 04:30:00,25.502,,
377,06/19/2023 04:40:00,25.577,,
378,06/19/2023 04:50:00,25.598,,
379,06/19/2023 05:00:00,25.491,,
380,06/19/2023 05:10:00,25.641,,
381,06/19/2023 05:20:00,25.544,,
382,06/19/2023 05:30:00,25.662,,
383,06/19/2023 05:40:00,25.609,,
384,06/19/2023 05:50:00,25.619,,
385,06/19/2023 06:00:00,25.652,,
386,06/19/2023 06:10:00,25.523,,
387,06/19/2023 06:20:00,25.662,,
388,06/19/2023 06:30:00,25.577,,
389,06/19/2023 06:40:00,25.662,,
390,06/19/2023 06:50:00,25.619,,
391,06/19/2023 07:00:00,25.523,,
392,06/19/2023 07:10:00,25.662,,
393,06/19/2023 07:20:00,25.555,,
394,06/19/2023 07:30:00,25.619,,
395,06/19/2023 07:40:00,25.619,,
396,06/19/2023 07:50:00,25.512,,
397,06/19/2023 08:00:00,25.641,,
398,06/19/2023 08:10:00,25.609,,
399,06/19/2023 08:20:00,25.502,,
400,06/19/2023 08:30:00,25.630,,
401,06/19/2023 08:40:00,25.609,,
402,06/19/2023 08:50:00,25.502,,
403,06/19/2023 09:00:00,25.609,,
404,06/19/2023 09:10:00,25.609,,
405,06/19/2023 09:20:00,25.523,,
406,06/19/2023 09:30:00,25.577,,
407,06/19/2023 09:40:00,25.619,,
408,06/19/2023 09:50:00,25.566,,
409,06/19/2023 10:00:00,25.491,,
410,06/19/2023 10:10:00,25.630,,
411,06/19/2023 10:20:00,25.598,,
412,06/19/2023 10:30:00,25.502,,
413,06/19/2023 10:40:00,25.437,,
414,06/19/2023 10:50:00,25.577,,
415,06/19/2023 11:00:00,25.577,,
416,06/19/2023 11:10:00,25.523,,
417,06/19/2023 11:20:00,25.437,,
418,06/19/2023 11:30:00,25.566,,
419,06/19/2023 11:40:00,25.587,,
420,06/19/2023 11:50:00,25.544,,
421,06/19/2023 12:00:00,25.469,,
422,06/19/2023 12:10:00,25.619,,
423,06/19/2023 12:20:00,25.609,,
424,06/19/2023 12:30:00,25.544,,
425,06/19/2023 12:40:00,25.609,,
426,06/19/2023 12:50:00,25.630,,
427,06/19/2023 13:00:00,25.577,,
428,06/19/2023 13:10:00,25.512,,
429,06/19/2023 13:20:00,25.630,,
430,06/19/2023 13:30:00,25.609,,
431,06/19/2023 13:40:00,25.491,,
432,06/19/2023 13:50:00,25.630,,
433,06/19/2023 14:00:00,25.641,,
434,06/19/2023 14:10:00,25.587,,
435,06/19/2023 14:20:00,25.630,,
436,06/19/2023 14:30:00,25.684,,
437,06/19/2023 14:40:00,25.630,,
438,06/19/2023 14:50:00,25.544,,
439,06/19/2023 15:00:00,25.673,,
440,06/19/2023 15:10:00,25.662,,
441,06/19/2023 15:20:00,25.577,,
442,06/19/2023 15:30:00,25.652,,
443,06/19/2023 15:40:00,25.673,,
444,06/19/2023 15:50:00,25.609,,
445,06/19/2023 16:00:00,25.630,,
446,06/19/2023 16:10:00,25.684,,
447,06/19/2023 16:20:00,25.630,,
448,06/19/2023 16:30:00,25.555,,
449,06/19/2023 16:40:00,25.673,,
450,06/19/2023 16:50:00,25.641,,
451,06/19/2023 17:00:00,25.555,,
452,06/19/2023 17:10:00,25.673,,
453,06/19/2023 17:20:00,25.544,,
454,06/19/2023 17:30:00,25.491,,
455,06/19/2023 17:40:00,25.491,,
456,06/19/2023 17:50:00,25.351,,
457,06/19/2023 18:00:00,25.512,,
458,06/19/2023 18:10:00,25.491,,
459,06/19/2023 18:20:00,25.405,,
460,06/19/2023 18:30:00,25.534,,
461,06/19/2023 18:40:00,25.459,,
462,06/19/2023 18:50:00,25.405,,
463,06/19/2023 19:00:00,25.577,,
464,06/19/2023 19:10:00,25.544,,
465,06/19/2023 19:20:00,25.598,,
466,06/19/2023 19:30:00,25.630,,
467,06/19/2023 19:40:00,25.566,,
468,06/19/2023 19:50:00,25.662,,
469,06/19/2023 20:00:00,25.630,,
470,06/19/2023 20:10:00,25.555,,
471,06/19/2023 20:20:00,25.673,,
472,06/19/2023 20:30:00,25.609,,
473,06/19/2023 20:40:00,25.652,,
474,06/19/2023 20:50:00,25.673,,
475,06/19/2023 21:00:00,25.587,,
476,06/19/2023 21:10:00,25.695,,
477,06/19/2023 21:20:00,25.630,,
478,06/19/2023 21:30:00,25.695,,
479,06/19/2023 21:40:00,25.673,,
480,06/19/2023 21:50:00,25.662,,
481,06/19/2023 22:00:00,25.705,,
482,06/19/2023 22:10:00,25.609,,
483,06/19/2023 22:20:00,25.705,,
484,06/19/2023 22:30:00,25.641,,
485,06/19/2023 22:40:00,25.673,,
486,06/19/2023 22:50:00,25.544,,
487,06/19/2023 23:00:00,25.662,,
488,06/19/2023 23:10:00,25.609,,
489,06/19/2023 23:20:00,25.705,,
490,06/19/2023 23:30:00,25.673,,
491,06/19/2023 23:40:00,25.748,,
492,06/19/2023 23:50:00,25.748,,
493,06/20/2023 00:00:00,25.737,,
494,06/20/2023 00:10:00,25.802,,
495,06/20/2023 00:20:00,25.716,,
496,06/20/2023 00:30:00,25.834,,
497,06/20/2023 00:40:00,25.737,,
498,06/20/2023 00:50:00,25.834,,
499,06/20/2023 01:00:00,25.780,,
500,06/20/2023 01:10:00,25.845,,
501,06/20/2023 01:20:00,25.791,,
502,06/20/2023 01:30:00,25.834,,
503,06/20/2023 01:40:00,25.802,,
504,06/20/2023 01:50:00,25.834,,
505,06/20/2023 02:00:00,25.823,,
506,06/20/2023 02:10:00,25.855,,
507,06/20/2023 02:20:00,25.834,,
508,06/20/2023 02:30:00,25.855,,
509,06/20/2023 02:40:00,25.834,,
510,06/20/2023 02:50:00,25.866,,
511,06/20/2023 03:00:00,25.834,,
512,06/20/2023 03:10:00,25.866,,
513,06/20/2023 03:20:00,25.834,,
514,06/20/2023 03:30:00,25.877,,
515,06/20/2023 03:40:00,25.834,,
516,06/20/2023 03:50:00,25.888,,
517,06/20/2023 04:00:00,25.823,,
518,06/20/2023 04:10:00,25.898,,
519,06/20/2023 04:20:00,25.802,,
520,06/20/2023 04:30:00,25.898,,
521,06/20/2023 04:40:00,25.845,,
522,06/20/2023 04:50:00,25.888,,
523,06/20/2023 05:00:00,25.898,,
524,06/20/2023 05:10:00,25.855,,
525,06/20/2023 05:20:00,25.920,,
526,06/20/2023 05:30:00,25.855,,
527,06/20/2023 05:40:00,25.898,,
528,06/20/2023 05:50:00,25.909,,
529,06/20/2023 06:00:00,25.866,,
530,06/20/2023 06:10:00,25.920,,
531,06/20/2023 06:20:00,25.888,,
532,06/20/2023 06:30:00,25.898,,
533,06/20/2023 06:40:00,25.931,,
534,06/20/2023 06:50:00,25.845,,
535,06/20/2023 07:00:00,25.920,,
536,06/20/2023 07:10:00,25.866,,
537,06/20/2023 07:20:00,25.888,,
538,06/20/2023 07:30:00,25.888,,
539,06/20/2023 07:40:00,25.866,,
540,06/20/2023 07:50:00,25.834,,
541,06/20/2023 08:00:00,25.855,,
542,06/20/2023 08:10:00,25.791,,
543,06/20/2023 08:20:00,25.866,,
544,06/20/2023 08:30:00,25.770,,
545,06/20/2023 08:40:00,25.866,,
546,06/20/2023 08:50:00,25.802,,
547,06/20/2023 09:00:00,25.855,,
548,06/20/2023 09:10:00,25.845,,
549,06/20/2023 09:20:00,25.727,,
550,06/20/2023 09:30:00,25.866,,
551,06/20/2023 09:40:00,25.791,,
552,06/20/2023 09:50:00,25.791,,
553,06/20/2023 10:00:00,25.834,,
554,06/20/2023 10:10:00,25.748,,
555,06/20/2023 10:20:00,25.791,,
556,06/20/2023 10:30:00,25.813,,
557,06/20/2023 10:40:00,25.727,,
558,06/20/2023 10:50:00,25.802,,
559,06/20/2023 11:00:00,25.802,,
560,06/20/2023 11:10:00,25.695,,
561,06/20/2023 11:20:00,25.823,,
562,06/20/2023 11:30:00,25.780,,
563,06/20/2023 11:40:00,25.727,,
564,06/20/2023 11:50:00,25.823,,
565,06/20/2023 12:00:00,25.737,,
566,06/20/2023 12:10:00,25.823,,
567,06/20/2023 12:20:00,25.813,,
568,06/20/2023 12:30:00,25.716,,
569,06/20/2023 12:40:00,25.834,,
570,06/20/2023 12:50:00,25.705,,
571,06/20/2023 13:00:00,25.737,,
572,06/20/2023 13:10:00,25.662,,
573,06/20/2023 13:20:00,25.716,,
574,06/20/2023 13:30:00,25.770,,
575,06/20/2023 13:40:00,25.673,,
576,06/20/2023 13:50:00,25.695,,
577,06/20/2023 14:00:00,25.544,,
578,06/20/2023 14:10:00,25.491,,
579,06/20/2023 14:20:00,25.502,,
580,06/20/2023 14:25:45,,Logged,Logged
