#,Date-Time (HST),Ch: 1 - Temperature   (°C),Host Connected,End of File
122,06/17/2023 10:20:00,25.491,,
123,06/17/2023 10:30:00,25.619,,
124,06/17/2023 10:40:00,25.577,,
125,06/17/2023 10:50:00,25.609,,
126,06/17/2023 11:00:00,25.652,,
127,06/17/2023 11:10:00,25.619,,
128,06/17/2023 11:20:00,25.684,,
129,06/17/2023 11:30:00,25.491,,
130,06/17/2023 11:40:00,25.695,,
131,06/17/2023 11:50:00,25.695,,
132,06/17/2023 12:00:00,25.555,,
133,06/17/2023 12:10:00,25.866,,
134,06/17/2023 12:20:00,25.716,,
135,06/17/2023 12:30:00,25.931,,
136,06/17/2023 12:40:00,25.866,,
137,06/17/2023 12:50:00,25.727,,
138,06/17/2023 13:00:00,25.984,,
139,06/17/2023 13:10:00,25.866,,
140,06/17/2023 13:20:00,25.737,,
141,06/17/2023 13:30:00,26.006,,
142,06/17/2023 13:40:00,25.898,,
143,06/17/2023 13:50:00,25.759,,
144,06/17/2023 14:00:00,26.006,,
145,06/17/2023 14:10:00,25.780,,
146,06/17/2023 14:20:00,25.888,,
147,06/17/2023 14:30:00,25.888,,
148,06/17/2023 14:40:00,25.737,,
149,06/17/2023 14:50:00,25.973,,
150,06/17/2023 15:00:00,25.866,,
151,06/17/2023 15:10:00,25.705,,
152,06/17/2023 15:20:00,25.963,,
153,06/17/2023 15:30:00,25.813,,
154,06/17/2023 15:40:00,25.813,,
155,06/17/2023 15:50:00,25.920,,
156,06/17/2023 16:00:00,25.770,,
157,06/17/2023 16:10:00,25.963,,
158,06/17/2023 16:20:00,25.748,,
159,06/17/2023 16:30:00,25.598,,
160,06/17/2023 16:40:00,25.877,,
161,06/17/2023 16:50:00,25.737,,
162,06/17/2023 17:00:00,25.941,,
163,06/17/2023 17:10:00,25.834,,
164,06/17/2023 17:20:00,25.941,,
165,06/17/2023 17:30:00,25.834,,
166,06/17/2023 17:40:00,25.630,,
167,06/17/2023 17:50:00,25.502,,
168,06/17/2023 18:00:00,25.373,,
169,06/17/2023 18:10:00,25.244,,
170,06/17/2023 18:20:00,25.255,,
171,06/17/2023 18:30:00,25.115,,
172,06/17/2023 18:40:00,25.137,,
173,06/17/2023 18:50:00,25.008,,
174,06/17/2023 19:00:00,25.030,,
175,06/17/2023 19:10:00,24.912,,
176,06/17/2023 19:20:00,24.955,,
177,06/17/2023 19:30:00,24.879,,
178,06/17/2023 19:40:00,24.922,,
179,06/17/2023 19:50:00,24.912,,
180,06/17/2023 20:00:00,24.912,,
181,06/17/2023 20:10:00,24.826,,
182,06/17/2023 20:20:00,24.826,,
183,06/17/2023 20:30:00,24.826,,
184,06/17/2023 20:40:00,24.826,,
185,06/17/2023 20:50:00,24.976,,
186,06/17/2023 21:00:00,24.933,,
187,06/17/2023 21:10:00,24.879,,
188,06/17/2023 21:20:00,24.997,,
189,06/17/2023 21:30:00,24.933,,
190,06/17/2023 21:40:00,24.858,,
191,06/17/2023 21:50:00,24.976,,
192,06/17/2023 22:00:00,24.890,,
193,06/17/2023 22:10:00,24.826,,
194,06/17/2023 22:20:00,24.976,,
195,06/17/2023 22:30:00,24.890,,
196,06/17/2023 22:40:00,24.804,,
197,06/17/2023 22:50:00,24.944,,
198,06/17/2023 23:00:00,24.783,,
199,06/17/2023 23:10:00,24.579,,
200,06/17/2023 23:20:00,24.804,,
201,06/17/2023 23:30:00,24.708,,
202,06/17/2023 23:40:00,24.601,,
203,06/17/2023 23:50:00,24.536,,
204,06/18/2023 00:00:00,24.418,,
205,06/18/2023 00:10:00,24.397,,
206,06/18/2023 00:20:00,24.590,,
207,06/18/2023 00:30:00,24.622,,
208,06/18/2023 00:40:00,24.955,,
209,06/18/2023 00:50:00,24.955,,
210,06/18/2023 01:00:00,24.890,,
211,06/18/2023 01:10:00,25.126,,
212,06/18/2023 01:20:00,25.008,,
213,06/18/2023 01:30:00,25.223,,
214,06/18/2023 01:40:00,25.115,,
215,06/18/2023 01:50:00,24.869,,
216,06/18/2023 02:00:00,24.965,,
217,06/18/2023 02:10:00,24.826,,
218,06/18/2023 02:20:00,24.740,,
219,06/18/2023 02:30:00,24.804,,
220,06/18/2023 02:40:00,24.686,,
221,06/18/2023 02:50:00,24.826,,
222,06/18/2023 03:00:00,24.772,,
223,06/18/2023 03:10:00,24.676,,
224,06/18/2023 03:20:00,24.858,,
225,06/18/2023 03:30:00,24.794,,
226,06/18/2023 03:40:00,24.686,,
227,06/18/2023 03:50:00,24.890,,
228,06/18/2023 04:00:00,24.794,,
229,06/18/2023 04:10:00,24.912,,
230,06/18/2023 04:20:00,24.869,,
231,06/18/2023 04:30:00,24.686,,
232,06/18/2023 04:40:00,24.869,,
233,06/18/2023 04:50:00,24.772,,
234,06/18/2023 05:00:00,24.922,,
235,06/18/2023 05:10:00,24.847,,
236,06/18/2023 05:20:00,24.740,,
237,06/18/2023 05:30:00,24.912,,
238,06/18/2023 05:40:00,24.804,,
239,06/18/2023 05:50:00,25.083,,
240,06/18/2023 06:00:00,24.826,,
241,06/18/2023 06:10:00,24.686,,
242,06/18/2023 06:20:00,24.858,,
243,06/18/2023 06:30:00,24.751,,
244,06/18/2023 06:40:00,24.912,,
245,06/18/2023 06:50:00,24.815,,
246,06/18/2023 07:00:00,24.890,,
247,06/18/2023 07:10:00,24.772,,
248,06/18/2023 07:20:00,24.804,,
249,06/18/2023 07:30:00,24.847,,
250,06/18/2023 07:40:00,24.751,,
251,06/18/2023 07:50:00,24.869,,
252,06/18/2023 08:00:00,24.826,,
253,06/18/2023 08:10:00,25.008,,
254,06/18/2023 08:20:00,24.997,,
255,06/18/2023 08:30:00,24.955,,
256,06/18/2023 08:40:00,25.094,,
257,06/18/2023 08:50:00,25.030,,
258,06/18/2023 09:00:00,25.126,,
259,06/18/2023 09:10:00,25.062,,
260,06/18/2023 09:20:00,24.987,,
261,06/18/2023 09:30:00,25.094,,
262,06/18/2023 09:40:00,25.019,,
263,06/18/2023 09:50:00,25.094,,
264,06/18/2023 10:00:00,25.083,,
265,06/18/2023 10:10:00,24.997,,
266,06/18/2023 10:20:00,24.976,,
267,06/18/2023 10:30:00,25.115,,
268,06/18/2023 10:33:04,,Logged,
269,06/18/2023 10:40:00,24.955,,
270,06/18/2023 10:50:00,24.826,,
271,06/18/2023 11:00:00,24.761,,
272,06/18/2023 11:10:00,24.858,,
273,06/18/2023 11:20:00,24.815,,
274,06/18/2023 11:30:00,24.772,,
275,06/18/2023 11:40:00,24.847,,
276,06/18/2023 11:50:00,24.858,,
277,06/18/2023 12:00:00,24.804,,
278,06/18/2023 12:10:00,24.740,,
279,06/18/2023 12:20:00,24.858,,
280,06/18/2023 12:30:00,24.837,,
281,06/18/2023 12:40:00,24.783,,
282,06/18/2023 12:50:00,24.761,,
283,06/18/2023 13:00:00,24.869,,
284,06/18/2023 13:10:00,24.815,,
285,06/18/2023 13:20:00,24.740,,
286,06/18/2023 13:30:00,24.858,,
287,06/18/2023 13:40:00,24.837,,
288,06/18/2023 13:50:00,24.783,,
289,06/18/2023 14:00:00,24.740,,
290,06/18/2023 14:10:00,24.837,,
291,06/18/2023 14:20:00,24.804,,
292,06/18/2023 14:30:00,24.719,,
293,06/18/2023 14:40:00,24.783,,
294,06/18/2023 14:50:00,24.837,,
295,06/18/2023 15:00:00,24.804,,
296,06/18/2023 15:10:00,24.740,,
297,06/18/2023 15:20:00,24.719,,
298,06/18/2023 15:30:00,24.879,,
299,06/18/2023 15:40:00,24.826,,
300,06/18/2023 15:50:00,24.761,,
301,06/18/2023 16:00:00,24.697,,
302,06/18/2023 16:10:00,24.912,,
303,06/18/2023 16:20:00,24.826,,
304,06/18/2023 16:30:00,24.633,,
305,06/18/2023 16:40:00,24.483,,
306,06/18/2023 16:50:00,24.365,,
307,06/18/2023 17:00:00,24.257,,
308,06/18/2023 17:10:00,24.493,,
309,06/18/2023 17:20:00,24.536,,
310,06/18/2023 17:30:00,24.526,,
311,06/18/2023 17:40:00,24.579,,
312,06/18/2023 17:50:00,24.740,,
313,06/18/2023 18:00:00,24.719,,
314,06/18/2023 18:10:00,24.654,,
315,06/18/2023 18:20:00,24.890,,
316,06/18/2023 18:30:00,24.869,,
317,06/18/2023 18:40:00,24.804,,
318,06/18/2023 18:50:00,24.815,,
319,06/18/2023 19:00:00,24.965,,
320,06/18/2023 19:10:00,24.890,,
321,06/18/2023 19:20:00,24.772,,
322,06/18/2023 19:30:00,24.804,,
323,06/18/2023 19:40:00,24.740,,
324,06/18/2023 19:50:00,24.783,,
325,06/18/2023 20:00:00,24.912,,
326,06/18/2023 20:10:00,24.826,,
327,06/18/2023 20:20:00,24.912,,
328,06/18/2023 20:30:00,24.965,,
329,06/18/2023 20:40:00,24.858,,
330,06/18/2023 20:50:00,24.997,,
331,06/18/2023 21:00:00,24.955,,
332,06/18/2023 21:10:00,24.826,,
333,06/18/2023 21:20:00,24.997,,
334,06/18/2023 21:30:00,24.912,,
335,06/18/2023 21:40:00,24.815,,
336,06/18/2023 21:50:00,24.987,,
337,06/18/2023 22:00:00,24.922,,
338,06/18/2023 22:10:00,24.815,,
339,06/18/2023 22:20:00,24.997,,
340,06/18/2023 22:30:00,24.933,,
341,06/18/2023 22:40:00,24.858,,
342,06/18/2023 22:50:00,24.987,,
343,06/18/2023 23:00:00,24.922,,
344,06/18/2023 23:10:00,24.729,,
345,06/18/2023 23:20:00,24.922,,
346,06/18/2023 23:30:00,24.847,,
347,06/18/2023 23:40:00,24.858,,
348,06/18/2023 23:50:00,24.944,,
349,06/19/2023 00:00:00,24.847,,
350,06/19/2023 00:10:00,24.987,,
351,06/19/2023 00:20:00,24.922,,
352,06/19/2023 00:30:00,24.826,,
353,06/19/2023 00:40:00,24.987,,
354,06/19/2023 00:50:00,24.890,,
355,06/19/2023 01:00:00,24.912,,
356,06/19/2023 01:10:00,24.976,,
357,06/19/2023 01:20:00,24.869,,
358,06/19/2023 01:30:00,24.997,,
359,06/19/2023 01:40:00,24.933,,
360,06/19/2023 01:50:00,24.826,,
361,06/19/2023 02:00:00,24.997,,
362,06/19/2023 02:10:00,24.901,,
363,06/19/2023 02:20:00,24.997,,
364,06/19/2023 02:30:00,24.955,,
365,06/19/2023 02:40:00,24.826,,
366,06/19/2023 02:50:00,24.965,,
367,06/19/2023 03:00:00,24.858,,
368,06/19/2023 03:10:00,24.944,,
369,06/19/2023 03:20:00,24.815,,
370,06/19/2023 03:30:00,24.922,,
371,06/19/2023 03:40:00,24.890,,
372,06/19/2023 03:50:00,24.761,,
373,06/19/2023 04:00:00,24.912,,
374,06/19/2023 04:10:00,24.804,,
375,06/19/2023 04:20:00,24.901,,
376,06/19/2023 04:30:00,24.794,,
377,06/19/2023 04:40:00,24.879,,
378,06/19/2023 04:50:00,24.837,,
379,06/19/2023 05:00:00,24.729,,
380,06/19/2023 05:10:00,24.890,,
381,06/19/2023 05:20:00,24.794,,
382,06/19/2023 05:30:00,24.933,,
383,06/19/2023 05:40:00,24.847,,
384,06/19/2023 05:50:00,24.901,,
385,06/19/2023 06:00:00,24.890,,
386,06/19/2023 06:10:00,24.783,,
387,06/19/2023 06:20:00,24.933,,
388,06/19/2023 06:30:00,24.826,,
389,06/19/2023 06:40:00,24.944,,
390,06/19/2023 06:50:00,24.858,,
391,06/19/2023 07:00:00,24.783,,
392,06/19/2023 07:10:00,24.901,,
393,06/19/2023 07:20:00,24.804,,
394,06/19/2023 07:30:00,24.912,,
395,06/19/2023 07:40:00,24.858,,
396,06/19/2023 07:50:00,24.761,,
397,06/19/2023 08:00:00,24.922,,
398,06/19/2023 08:10:00,24.858,,
399,06/19/2023 08:20:00,24.751,,
400,06/19/2023 08:30:00,24.912,,
401,06/19/2023 08:40:00,24.858,,
402,06/19/2023 08:50:00,24.761,,
403,06/19/2023 09:00:00,24.912,,
404,06/19/2023 09:10:00,24.869,,
405,06/19/2023 09:20:00,24.751,,
406,06/19/2023 09:30:00,24.890,,
407,06/19/2023 09:40:00,24.847,,
408,06/19/2023 09:50:00,24.761,,
409,06/19/2023 10:00:00,24.686,,
410,06/19/2023 10:10:00,24.890,,
411,06/19/2023 10:20:00,24.826,,
412,06/19/2023 10:30:00,24.729,,
413,06/19/2023 10:40:00,24.729,,
414,06/19/2023 10:50:00,24.879,,
415,06/19/2023 11:00:00,24.826,,
416,06/19/2023 11:10:00,24.761,,
417,06/19/2023 11:20:00,24.697,,
418,06/19/2023 11:30:00,24.912,,
419,06/19/2023 11:40:00,24.890,,
420,06/19/2023 11:50:00,24.826,,
421,06/19/2023 12:00:00,24.740,,
422,06/19/2023 12:10:00,24.944,,
423,06/19/2023 12:20:00,24.869,,
424,06/19/2023 12:30:00,24.783,,
425,06/19/2023 12:40:00,24.944,,
426,06/19/2023 12:50:00,24.890,,
427,06/19/2023 13:00:00,24.804,,
428,06/19/2023 13:10:00,24.761,,
429,06/19/2023 13:20:00,24.912,,
430,06/19/2023 13:30:00,24.826,,
431,06/19/2023 13:40:00,24.697,,
432,06/19/2023 13:50:00,24.890,,
433,06/19/2023 14:00:00,24.826,,
434,06/19/2023 14:10:00,24.740,,
435,06/19/2023 14:20:00,24.879,,
436,06/19/2023 14:30:00,24.858,,
437,06/19/2023 14:40:00,24.761,,
438,06/19/2023 14:50:00,24.676,,
439,06/19/2023 15:00:00,24.869,,
440,06/19/2023 15:10:00,24.783,,
441,06/19/2023 15:20:00,24.697,,
442,06/19/2023 15:30:00,24.869,,
443,06/19/2023 15:40:00,24.815,,
444,06/19/2023 15:50:00,24.719,,
445,06/19/2023 16:00:00,24.847,,
446,06/19/2023 16:10:00,24.826,,
447,06/19/2023 16:20:00,24.740,,
448,06/19/2023 16:30:00,24.719,,
449,06/19/2023 16:40:00,24.837,,
450,06/19/2023 16:50:00,24.740,,
451,06/19/2023 17:00:00,24.665,,
452,06/19/2023 17:10:00,24.826,,
453,06/19/2023 17:20:00,24.686,,
454,06/19/2023 17:30:00,24.772,,
455,06/19/2023 17:40:00,24.740,,
456,06/19/2023 17:50:00,24.622,,
457,06/19/2023 18:00:00,24.826,,
458,06/19/2023 18:10:00,24.740,,
459,06/19/2023 18:20:00,24.644,,
460,06/19/2023 18:30:00,24.826,,
461,06/19/2023 18:40:00,24.654,,
462,06/19/2023 18:50:00,24.611,,
463,06/19/2023 19:00:00,24.719,,
464,06/19/2023 19:10:00,24.633,,
465,06/19/2023 19:20:00,24.761,,
466,06/19/2023 19:30:00,24.708,,
467,06/19/2023 19:40:00,24.601,,
468,06/19/2023 19:50:00,24.751,,
469,06/19/2023 20:00:00,24.665,,
470,06/19/2023 20:10:00,24.601,,
471,06/19/2023 20:20:00,24.719,,
472,06/19/2023 20:30:00,24.601,,
473,06/19/2023 20:40:00,24.740,,
474,06/19/2023 20:50:00,24.665,,
475,06/19/2023 21:00:00,24.579,,
476,06/19/2023 21:10:00,24.719,,
477,06/19/2023 21:20:00,24.601,,
478,06/19/2023 21:30:00,24.740,,
479,06/19/2023 21:40:00,24.654,,
480,06/19/2023 21:50:00,24.719,,
481,06/19/2023 22:00:00,24.686,,
482,06/19/2023 22:10:00,24.611,,
483,06/19/2023 22:20:00,24.708,,
484,06/19/2023 22:30:00,24.601,,
485,06/19/2023 22:40:00,24.665,,
486,06/19/2023 22:50:00,24.450,,
487,06/19/2023 23:00:00,24.633,,
488,06/19/2023 23:10:00,24.515,,
489,06/19/2023 23:20:00,24.654,,
490,06/19/2023 23:30:00,24.547,,
491,06/19/2023 23:40:00,24.708,,
492,06/19/2023 23:50:00,24.633,,
493,06/20/2023 00:00:00,24.719,,
494,06/20/2023 00:10:00,24.697,,
495,06/20/2023 00:20:00,24.654,,
496,06/20/2023 00:30:00,24.740,,
497,06/20/2023 00:40:00,24.622,,
498,06/20/2023 00:50:00,24.761,,
499,06/20/2023 01:00:00,24.644,,
500,06/20/2023 01:10:00,24.772,,
501,06/20/2023 01:20:00,24.654,,
502,06/20/2023 01:30:00,24.783,,
503,06/20/2023 01:40:00,24.665,,
504,06/20/2023 01:50:00,24.794,,
505,06/20/2023 02:00:00,24.686,,
506,06/20/2023 02:10:00,24.804,,
507,06/20/2023 02:20:00,24.697,,
508,06/20/2023 02:30:00,24.794,,
509,06/20/2023 02:40:00,24.697,,
510,06/20/2023 02:50:00,24.804,,
511,06/20/2023 03:00:00,24.686,,
512,06/20/2023 03:10:00,24.804,,
513,06/20/2023 03:20:00,24.686,,
514,06/20/2023 03:30:00,24.804,,
515,06/20/2023 03:40:00,24.676,,
516,06/20/2023 03:50:00,24.783,,
517,06/20/2023 04:00:00,24.654,,
518,06/20/2023 04:10:00,24.761,,
519,06/20/2023 04:20:00,24.654,,
520,06/20/2023 04:30:00,24.729,,
521,06/20/2023 04:40:00,24.761,,
522,06/20/2023 04:50:00,24.708,,
523,06/20/2023 05:00:00,24.804,,
524,06/20/2023 05:10:00,24.665,,
525,06/20/2023 05:20:00,24.772,,
526,06/20/2023 05:30:00,24.740,,
527,06/20/2023 05:40:00,24.729,,
528,06/20/2023 05:50:00,24.794,,
529,06/20/2023 06:00:00,24.665,,
530,06/20/2023 06:10:00,24.740,,
531,06/20/2023 06:20:00,24.751,,
532,06/20/2023 06:30:00,24.686,,
533,06/20/2023 06:40:00,24.761,,
534,06/20/2023 06:50:00,24.611,,
535,06/20/2023 07:00:00,24.708,,
536,06/20/2023 07:10:00,24.729,,
537,06/20/2023 07:20:00,24.665,,
538,06/20/2023 07:30:00,24.751,,
539,06/20/2023 07:40:00,24.654,,
540,06/20/2023 07:50:00,24.719,,
541,06/20/2023 08:00:00,24.644,,
542,06/20/2023 08:10:00,24.665,,
543,06/20/2023 08:20:00,24.686,,
544,06/20/2023 08:30:00,24.568,,
545,06/20/2023 08:40:00,24.719,,
546,06/20/2023 08:50:00,24.601,,
547,06/20/2023 09:00:00,24.740,,
548,06/20/2023 09:10:00,24.665,,
549,06/20/2023 09:20:00,24.601,,
550,06/20/2023 09:30:00,24.729,,
551,06/20/2023 09:40:00,24.644,,
552,06/20/2023 09:50:00,24.751,,
553,06/20/2023 10:00:00,24.719,,
554,06/20/2023 10:10:00,24.633,,
555,06/20/2023 10:20:00,24.794,,
556,06/20/2023 10:30:00,24.729,,
557,06/20/2023 10:40:00,24.633,,
558,06/20/2023 10:50:00,24.804,,
559,06/20/2023 11:00:00,24.719,,
560,06/20/2023 11:10:00,24.622,,
561,06/20/2023 11:20:00,24.804,,
562,06/20/2023 11:30:00,24.697,,
563,06/20/2023 11:40:00,24.751,,
564,06/20/2023 11:50:00,24.761,,
565,06/20/2023 12:00:00,24.665,,
566,06/20/2023 12:10:00,24.826,,
567,06/20/2023 12:20:00,24.740,,
568,06/20/2023 12:30:00,24.697,,
569,06/20/2023 12:40:00,24.772,,
570,06/20/2023 12:50:00,24.622,,
571,06/20/2023 13:00:00,24.686,,
572,06/20/2023 13:10:00,24.568,,
573,06/20/2023 13:20:00,24.665,,
574,06/20/2023 13:30:00,24.654,,
575,06/20/2023 13:40:00,24.568,,
576,06/20/2023 13:50:00,24.719,,
577,06/20/2023 14:00:00,24.633,,
578,06/20/2023 14:10:00,24.708,,
579,06/20/2023 14:20:00,24.740,,
580,06/20/2023 14:25:42,,Logged,Logged
